0,1,2,3
기준년도,HSK,MTI,구분
2026,2707992000,219000,석유화학
2026,2707993000,219000,석유화학
2026,2707999000,219000,석유화학
2026,2708100000,133900,석유제품
2026,2708200000,133900,석유제품
2026,2709001010,131000,기타
2026,2709001020,131000,기타
2026,2709001030,131000,기타
2026,2709001040,131000,기타
2026,2709001050,131000,기타
2026,2709001060,131000,기타
2026,2709001070,131000,기타
2026,2709001080,131000,기타
2026,2709001090,131000,기타
2026,2709002000,131000,기타
2026,2710121000,133120,석유제품
2026,2710122000,133110,석유제품
2026,2710123000,133900,석유제품
2026,2710124000,133400,석유제품
2026,2710125000,133400,석유제품
2026,2710129000,133900,석유제품
2026,2710191010,133310,석유제품
2026,2710191090,133900,석유제품
2026,2710192010,133320,석유제품
2026,2710192020,133310,석유제품
2026,2710192030,219000,석유화학
2026,2710192090,133900,석유제품
2026,2710193000,133200,석유제품
2026,2710194010,133510,석유제품
2026,2710194020,133520,석유제품
2026,2710194030,133530,석유제품
2026,2710194090,133590,석유제품
2026,2710195010,133600,석유제품
2026,2710195020,133600,석유제품
2026,2710196000,133600,석유제품
2026,2710197110,133600,석유제품
2026,2710197120,133600,석유제품
2026,2710197130,133600,석유제품
2026,2710197190,133600,석유제품
2026,2710197210,133600,석유제품
2026,2710197220,133600,석유제품
2026,2710197230,133600,석유제품
2026,2710197240,133600,석유제품
2026,2710197250,133600,석유제품
2026,2710197310,133600,석유제품
2026,2710197320,133600,석유제품
2026,2710197330,133600,석유제품
2026,2710197410,133600,석유제품
2026,2710197420,133600,석유제품
2026,2710197430,133600,석유제품
2026,2710197440,133600,석유제품
2026,2710197450,133600,석유제품
2026,2710197510,133600,석유제품
2026,2710197520,133600,석유제품
2026,2710197530,133600,석유제품
2026,2710197540,133600,석유제품
2026,2710197900,133600,석유제품
2026,2710198010,133600,석유제품
2026,2710198020,133600,석유제품
2026,2710198030,133600,석유제품
2026,2710198040,133600,석유제품
2026,2710198090,133600,석유제품
2026,2710199000,133600,석유제품
2026,2710201010,133120,석유제품
2026,2710201020,133110,석유제품
2026,2710201030,133900,석유제품
2026,2710201040,133400,석유제품
2026,2710201050,133400,석유제품
2026,2710201090,133900,석유제품
2026,2710209110,133310,석유제품
2026,2710209190,133900,석유제품
2026,2710209210,133320,석유제품
2026,2710209220,133310,석유제품
2026,2710209230,219000,석유화학
2026,2710209290,133900,석유제품
2026,2710209300,133200,석유제품
2026,2710209410,133510,석유제품
2026,2710209420,133520,석유제품
2026,2710209430,133530,석유제품
2026,2710209490,133590,석유제품
2026,2710209510,133600,석유제품
2026,2710209520,133600,석유제품
2026,2710209600,133600,석유제품
2026,2710209711,133600,석유제품
2026,2710209712,133600,석유제품
2026,2710209713,133600,석유제품
2026,2710209719,133600,석유제품
2026,2710209721,133600,석유제품
2026,2710209722,133600,석유제품
2026,2710209723,133600,석유제품
2026,2710209724,133600,석유제품
2026,2710209725,133600,석유제품
2026,2710209731,133600,석유제품
2026,2710209732,133600,석유제품
2026,2710209733,133600,석유제품
2026,2710209741,133600,석유제품
2026,2710209742,133600,석유제품
2026,2710209743,133600,석유제품
2026,2710209744,133600,석유제품
2026,2710209745,133600,석유제품
2026,2710209751,133600,석유제품
2026,2710209752,133600,석유제품
2026,2710209753,133600,석유제품
2026,2710209754,133600,석유제품
2026,2710209790,133600,석유제품
2026,2710209810,133600,석유제품
2026,2710209820,133600,석유제품
2026,2710209830,133600,석유제품
2026,2710209840,133600,석유제품
2026,2710209890,133600,석유제품
2026,2710209900,133600,석유제품
2026,2710911010,133900,석유제품
2026,2710911020,133400,석유제품
2026,2710911090,133900,석유제품
2026,2710912010,133900,석유제품
2026,2710912090,133900,석유제품
2026,2710913000,133200,석유제품
2026,2710914010,133590,석유제품
2026,2710914090,133590,석유제품
2026,2710915000,133600,석유제품
2026,2710919000,133600,석유제품
2026,2710991010,133900,석유제품
2026,2710991020,133400,석유제품
2026,2710991090,133900,석유제품
2026,2710992010,133900,석유제품
2026,2710992090,133900,석유제품
2026,2710993000,133200,석유제품
2026,2710994010,133590,석유제품
2026,2710994090,133590,석유제품
2026,2710995000,133600,석유제품
2026,2710999000,133600,석유제품
2026,2711110000,134010,기타
2026,2711120000,135010,기타
2026,2711130000,135020,기타
2026,2711141000,211090,석유화학
2026,2711142000,211090,석유화학
2026,2711143000,211090,석유화학
2026,2711144000,211090,석유화학
2026,2711190000,133900,석유제품
2026,2711210000,134020,기타
2026,2711290000,133900,석유제품
2026,2712101000,133900,석유제품
2026,2712109000,133900,석유제품
2026,2712200000,133900,석유제품
2026,2712901010,133900,석유제품
2026,2712901020,133900,석유제품
2026,2712901090,133900,석유제품
2026,2712909010,133900,석유제품
2026,2712909020,133900,석유제품
2026,2712909030,133900,석유제품
2026,2712909040,133900,석유제품
2026,2712909090,133900,석유제품
2026,2713110000,133900,석유제품
2026,2713120000,133900,석유제품
2026,2713200000,133900,석유제품
2026,2713900000,133900,석유제품
2026,2714100000,133900,석유제품
2026,2714901000,133900,석유제품
2026,2714902000,133900,석유제품
2026,2714903000,133900,석유제품
2026,2715001000,133900,석유제품
2026,2715002000,133900,석유제품
2026,2715003000,133900,석유제품
2026,2715009000,133900,석유제품
2026,2716000000,190000,기타
2026,2801100000,228900,기타
2026,2801200000,228900,기타
2026,2801301000,228900,기타
2026,2801302000,228900,기타
2026,2802001000,228900,기타
2026,2802002000,228900,기타
2026,2802003000,228900,기타
2026,2803001000,228900,기타
2026,2803009011,228900,기타
2026,2803009019,228900,기타
2026,2803009090,228900,기타
2026,2804100000,228900,기타
2026,2804210000,228900,기타
2026,2804291000,228900,기타
2026,2804292000,228900,기타
2026,2804293000,228900,기타
2026,2804294000,228900,기타
2026,2804299000,228900,기타
2026,2804300000,228900,기타
2026,2804400000,228900,기타
2026,2804501000,228900,기타
2026,2804502000,228900,기타
2026,2804611010,228900,기타
2026,2804611090,228900,기타
2026,2804619000,228900,기타
2026,2804690000,228900,기타
2026,2804701000,228900,기타
2026,2804709000,228900,기타
2026,2804800000,228900,기타
2026,2804900000,228900,기타
2026,2805110000,228900,기타
2026,2805120000,228900,기타
2026,2805190000,228900,기타
2026,2805301000,228900,기타
2026,2805302000,228900,기타
2026,2805303000,228900,기타
2026,2805304000,228900,기타
2026,2805305000,228900,기타
2026,2805309000,228900,기타
2026,2805400000,228900,기타
2026,2806100000,228900,기타
2026,2806200000,228900,기타
2026,2807001010,228100,기타
2026,2807001090,228100,기타
2026,2807002000,228900,기타
2026,2808001010,228900,기타
2026,2808001090,228900,기타
2026,2808002000,228900,기타
2026,2809100000,228900,기타
2026,2809201010,228900,기타
2026,2809201090,228900,기타
2026,2809202000,228900,기타
2026,2810001010,228900,기타
2026,2810001090,228900,기타
2026,2810002000,228900,기타
2026,2810009000,931220,바이오헬스
2026,2811111000,228900,기타
2026,2811119000,228900,기타
2026,2811120000,228900,기타
2026,2811192000,228900,기타
2026,2811193000,228900,기타
2026,2811196000,228900,기타
2026,2811199000,228900,기타
2026,2811210000,931220,바이오헬스
2026,2811221000,228900,기타
2026,2811229010,228900,기타
2026,2811229090,931220,바이오헬스
2026,2811291000,228900,기타
2026,2811292000,228900,기타
2026,2811299000,931220,바이오헬스
2026,2812110000,228900,기타
2026,2812120000,228900,기타
2026,2812130000,228900,기타
2026,2812140000,228900,기타
2026,2812150000,228900,기타
2026,2812160000,228900,기타
2026,2812170000,228900,기타
2026,2812190000,228900,기타
2026,2812901000,228900,기타
2026,2812902000,228900,기타
2026,2812903010,228900,기타
2026,2812903090,228900,기타
2026,2812909000,228900,기타
2026,2813100000,228900,기타
2026,2813900000,228900,기타
2026,2814100000,228200,기타
2026,2814200000,228200,기타
2026,2815110000,931220,바이오헬스
2026,2815120000,228300,기타
2026,2815200000,228900,기타
2026,2815300000,228900,기타
2026,2816101000,931220,바이오헬스
2026,2816102000,228900,기타
2026,2816400000,228900,기타
2026,2817001000,228900,기타
2026,2817002000,228900,기타
2026,2818101000,228900,기타
2026,2818109000,228900,기타
2026,2818201000,228900,기타
2026,2818209000,228900,기타
2026,2818301000,931220,바이오헬스
2026,2818309000,228900,기타
2026,2819100000,228900,기타
2026,2819901010,228900,기타
2026,2819901090,228900,기타
2026,2819902000,228900,기타
2026,2820100000,228900,기타
2026,2820900000,228900,기타
2026,2821101000,228900,기타
2026,2821102000,228900,기타
2026,2821200000,228900,기타
2026,2822001010,228900,기타
2026,2822001091,228900,기타
2026,2822001099,228900,기타
2026,2822002010,228900,기타
2026,2822002090,228900,기타
2026,2823001000,228900,기타
2026,2823009000,228900,기타
2026,2824100000,228900,기타
2026,2824901000,228900,기타
2026,2824909000,228900,기타
2026,2825101000,228900,기타
2026,2825102000,228900,기타
2026,2825109000,228900,기타
2026,2825201000,228900,기타
2026,2825202000,228900,기타
2026,2825301000,228900,기타
2026,2825309000,228900,기타
2026,2825401000,228900,기타
2026,2825402000,228900,기타
2026,2825501000,228900,기타
2026,2825502010,226120,기타
2026,2825502090,228900,기타
2026,2825601000,228900,기타
2026,2825602000,228900,기타
2026,2825701000,228900,기타
2026,2825702000,228900,기타
2026,2825800000,228900,기타
2026,2825901010,228900,기타
2026,2825901020,228900,기타
2026,2825901030,228900,기타
2026,2825901040,228900,기타
2026,2825901090,228900,기타
2026,2825902010,931220,바이오헬스
2026,2825902050,228900,기타
2026,2825902090,228900,기타
2026,2825903000,228900,기타
2026,2825909000,228900,기타
2026,2826120000,228900,기타
2026,2826191000,228900,기타
2026,2826193010,228900,기타
2026,2826193090,228900,기타
2026,2826194000,228900,기타
2026,2826195000,228900,기타
2026,2826199000,228900,기타
2026,2826300000,228900,기타
2026,2826901000,228900,기타
2026,2826902000,228900,기타
2026,2826903000,228900,기타
2026,2826904000,931220,바이오헬스
2026,2826905000,228900,기타
2026,2826906000,228900,기타
2026,2826909000,836220,기타
2026,2827100000,931220,바이오헬스
2026,2827200000,931220,바이오헬스
2026,2827310000,931220,바이오헬스
2026,2827320000,931220,바이오헬스
2026,2827350000,228900,기타
2026,2827391000,228900,기타
2026,2827399000,931220,바이오헬스
2026,2827411000,228900,기타
2026,2827412010,226120,기타
2026,2827412090,228900,기타
2026,2827491000,228900,기타
2026,2827492000,228900,기타
2026,2827511000,228900,기타
2026,2827512000,228900,기타
2026,2827590000,228900,기타
2026,2827601000,228900,기타
2026,2827609010,931220,바이오헬스
2026,2827609090,228900,기타
2026,2828100000,931220,바이오헬스
2026,2828901000,228900,기타
2026,2828909000,228900,기타
2026,2829110000,228900,기타
2026,2829190000,228900,기타
2026,2829901000,228900,기타
2026,2829909000,228900,기타
2026,2830101000,228900,기타
2026,2830109000,228900,기타
2026,2830901000,228900,기타
2026,2830902000,228900,기타
2026,2831101000,228900,기타
2026,2831102000,228900,기타
2026,2831900000,228900,기타
2026,2832100000,931220,바이오헬스
2026,2832200000,228900,기타
2026,2832302000,228900,기타
2026,2832309000,228900,기타
2026,2833110000,931220,바이오헬스
2026,2833190000,228900,기타
2026,2833210000,931220,바이오헬스
2026,2833221000,228900,기타
2026,2833229000,228900,기타
2026,2833240000,228900,기타
2026,2833251000,226120,기타
2026,2833259000,228900,기타
2026,2833270000,228900,기타
2026,2833291000,228900,기타
2026,2833292010,228900,기타
2026,2833292090,228900,기타
2026,2833293010,228900,기타
2026,2833293090,228900,기타
2026,2833299000,931220,바이오헬스
2026,2833300000,228900,기타
2026,2833401000,228900,기타
2026,2833402000,228900,기타
2026,2833409000,228900,기타
2026,2834100000,228900,기타
2026,2834210000,228900,기타
2026,2834291000,228900,기타
2026,2834299000,228900,기타
2026,2835101000,228900,기타
2026,2835109000,228900,기타
2026,2835221000,931220,바이오헬스
2026,2835222000,931220,바이오헬스
2026,2835240000,931220,바이오헬스
2026,2835250000,931220,바이오헬스
2026,2835260000,931220,바이오헬스
2026,2835291000,228900,기타
2026,2835299000,228900,기타
2026,2835310000,228900,기타
2026,2835391000,228900,기타
2026,2835392000,228900,기타
2026,2835399000,228900,기타
2026,2836200000,228900,기타
2026,2836300000,931220,바이오헬스
2026,2836400000,228900,기타
2026,2836500000,931220,바이오헬스
2026,2836600000,228900,기타
2026,2836910000,228900,기타
2026,2836920000,228900,기타
2026,2836991010,931220,바이오헬스
2026,2836991020,228900,기타
2026,2836991031,228900,기타
2026,2836991039,228900,기타
2026,2836991090,228900,기타
2026,2836992000,228900,기타
2026,2837111000,228900,기타
2026,2837112000,228900,기타
2026,2837191010,228900,기타
2026,2837191020,228900,기타
2026,2837191030,228900,기타
2026,2837191090,228900,기타
2026,2837192000,228900,기타
2026,2837201000,228900,기타
2026,2837202000,228900,기타
2026,2837209000,228900,기타
2026,2839110000,228900,기타
2026,2839190000,228900,기타
2026,2839901000,228900,기타
2026,2839902000,228900,기타
2026,2839909000,228900,기타
2026,2840110000,228900,기타
2026,2840190000,228900,기타
2026,2840200000,228900,기타
2026,2840300000,228900,기타
2026,2841300000,228900,기타
2026,2841500000,228900,기타
2026,2841610000,228900,기타
2026,2841691000,836210,기타
2026,2841692000,228900,기타
2026,2841693000,228900,기타
2026,2841700000,228900,기타
2026,2841800000,228900,기타
2026,2841901000,228900,기타
2026,2841902010,228900,기타
2026,2841902090,228900,기타
2026,2841903000,228900,기타
2026,2841904000,228900,기타
2026,2841905000,228900,기타
2026,2841909010,836210,기타
2026,2841909020,836210,기타
2026,2841909030,836210,기타
2026,2841909040,836210,기타
2026,2841909090,228900,기타
2026,2842101000,931220,바이오헬스
2026,2842109000,228900,기타
2026,2842903000,228900,기타
2026,2842909000,228900,기타
2026,2843100000,228900,기타
2026,2843210000,228900,기타
2026,2843290000,228900,기타
2026,2843301000,228900,기타
2026,2843309000,228900,기타
2026,2843901000,228900,기타
2026,2843909010,228900,기타
2026,2843909090,228900,기타
2026,2844101000,136000,기타
2026,2844102000,136000,기타
2026,2844109000,136000,기타
2026,2844201000,136000,기타
2026,2844202000,136000,기타
2026,2844209000,136000,기타
2026,2844301000,629000,비철금속
2026,2844309000,629000,비철금속
2026,2844410000,931120,바이오헬스
2026,2844420000,931120,바이오헬스
2026,2844430000,931120,바이오헬스
2026,2844440000,228900,기타
2026,2844500000,228900,기타
2026,2845100000,228900,기타
2026,2845200000,228900,기타
2026,2845300000,228900,기타
2026,2845400000,228900,기타
2026,2845901000,228900,기타
2026,2845902000,931120,바이오헬스
2026,2845909000,228900,기타
2026,2846100000,228900,기타
2026,2846901000,228900,기타
2026,2846909000,931120,바이오헬스
2026,2847002000,228400,기타
2026,2847009000,228400,기타
2026,2849100000,228900,기타
2026,2849200000,228900,기타
2026,2849901000,228900,기타
2026,2849909010,228900,기타
2026,2849909090,228900,기타
2026,2850001000,228900,기타
2026,2850002000,228900,기타
2026,2850003000,228900,기타
2026,2850004000,228900,기타
2026,2850005000,228900,기타
2026,2852100000,228900,기타
2026,2852903000,228900,기타
2026,2852909000,228900,기타
2026,2853100000,228900,기타
2026,2853901000,228900,기타
2026,2853902000,228900,기타
2026,2853909000,228900,기타
2026,2901101000,211090,석유화학
2026,2901102000,211090,석유화학
2026,2901103000,211090,석유화학
2026,2901109000,211090,석유화학
2026,2901210000,211010,석유화학
2026,2901220000,211020,석유화학
2026,2901230000,211090,석유화학
2026,2901241000,211030,석유화학
2026,2901242000,211090,석유화학
2026,2901291000,211090,석유화학
2026,2901292000,211090,석유화학
2026,2901299000,211090,석유화학
2026,2902110000,212090,석유화학
2026,2902191000,219000,석유화학
2026,2902199000,219000,석유화학
2026,2902200000,211040,석유화학
2026,2902300000,211050,석유화학
2026,2902410000,212010,석유화학
2026,2902420000,212090,석유화학
2026,2902430000,212020,석유화학
2026,2902440000,211060,석유화학
2026,2902500000,212030,석유화학
2026,2902600000,212090,석유화학
2026,2902700000,219000,석유화학
2026,2902901000,228900,기타
2026,2902902000,228900,기타
2026,2902903000,228900,기타
2026,2902909000,228900,기타
2026,2903111000,228900,기타
2026,2903112000,228900,기타
2026,2903120000,931220,바이오헬스
2026,2903130000,219000,석유화학
2026,2903140000,290090,기타
2026,2903150000,212040,석유화학
2026,2903190000,290090,기타
2026,2903210000,212050,석유화학
2026,2903220000,228900,기타
2026,2903230000,228900,기타
2026,2903290000,228900,기타
2026,2903410000,290090,기타
2026,2903420000,290090,기타
2026,2903430000,290090,기타
2026,2903440000,290090,기타
2026,2903450000,290090,기타
2026,2903460000,290090,기타
2026,2903470000,290090,기타
2026,2903480000,290090,기타
2026,2903491000,290090,기타
2026,2903499000,290090,기타
2026,2903510000,290090,기타
2026,2903590000,290090,기타
2026,2903610000,290090,기타
2026,2903620000,290090,기타
2026,2903690000,290090,기타
2026,2903710000,290090,기타
2026,2903720000,290090,기타
2026,2903730000,290090,기타
2026,2903740000,290090,기타
2026,2903750000,290090,기타
2026,2903760000,290090,기타
2026,2903770000,290090,기타
2026,2903780000,290090,기타
2026,2903790000,228900,기타
2026,2903810000,228900,기타
2026,2903820000,228900,기타
2026,2903830000,228900,기타
2026,2903891000,228900,기타
2026,2903899000,931220,바이오헬스
2026,2903910000,228900,기타
2026,2903920000,228900,기타
2026,2903930000,228900,기타
2026,2903940000,228900,기타
2026,2903992000,228900,기타
2026,2903999000,228900,기타
2026,2904100000,931220,바이오헬스
2026,2904201000,228900,기타
2026,2904209010,228900,기타
2026,2904209090,228900,기타
2026,2904310000,228900,기타
2026,2904320000,228900,기타
2026,2904330000,228900,기타
2026,2904340000,228900,기타
2026,2904350000,228900,기타
2026,2904360000,228900,기타
2026,2904910000,228900,기타
2026,2904990000,931220,바이오헬스
2026,2905110000,219000,석유화학
2026,2905121000,219000,석유화학
2026,2905122010,219000,석유화학
2026,2905122090,219000,석유화학
2026,2905130000,219000,석유화학
2026,2905140000,219000,석유화학
2026,2905161000,219000,석유화학
2026,2905169000,219000,석유화학
2026,2905171000,228900,기타
2026,2905172000,931220,바이오헬스
2026,2905173000,931220,바이오헬스
2026,2905191000,228900,기타
2026,2905192000,228900,기타
2026,2905193000,219000,석유화학
2026,2905194000,228900,기타
2026,2905199010,228900,기타
2026,2905199020,228900,기타
2026,2905199030,228900,기타
2026,2905199090,931220,바이오헬스
2026,2905221000,228900,기타
2026,2905229000,228900,기타
2026,2905290000,228900,기타
2026,2905310000,213010,석유화학
2026,2905320000,219000,석유화학
2026,2905391000,228900,기타
2026,2905392000,228900,기타
2026,2905399000,228900,기타
2026,2905410000,228900,기타
2026,2905420000,228900,기타
2026,2905430000,931220,바이오헬스
2026,2905440000,931220,바이오헬스
2026,2905450000,931220,바이오헬스
2026,2905490000,931220,바이오헬스
2026,2905510000,228900,기타
2026,2905590000,931220,바이오헬스
2026,2906110000,931220,바이오헬스
2026,2906120000,228900,기타
2026,2906131000,931220,바이오헬스
2026,2906132000,931220,바이오헬스
2026,2906191000,931220,바이오헬스
2026,2906192000,228900,기타
2026,2906199000,228900,기타
2026,2906210000,931220,바이오헬스
2026,2906290000,931220,바이오헬스
2026,2907111000,219000,석유화학
2026,2907112000,228900,기타
2026,2907121000,228900,기타
2026,2907122000,228900,기타
2026,2907131000,228900,기타
2026,2907132000,228900,기타
2026,2907139000,228900,기타
2026,2907151000,219000,석유화학
2026,2907152000,219000,석유화학
2026,2907191000,931220,바이오헬스
2026,2907192000,219000,석유화학
2026,2907199000,228900,기타
2026,2907211000,228900,기타
2026,2907212000,228900,기타
2026,2907221000,931220,바이오헬스
2026,2907222000,931220,바이오헬스
2026,2907231000,219000,석유화학
2026,2907232000,219000,석유화학
2026,2907291000,228900,기타
2026,2907299000,228900,기타
2026,2908110000,219000,석유화학
2026,2908191000,219000,석유화학
2026,2908192000,219000,석유화학
2026,2908193000,219000,석유화학
2026,2908199000,219000,석유화학
2026,2908910000,219000,석유화학
2026,2908920000,219000,석유화학
2026,2908990000,219000,석유화학
2026,2909110000,219000,석유화학
2026,2909191000,219000,석유화학
2026,2909192000,219000,석유화학
2026,2909199000,219000,석유화학
2026,2909200000,219000,석유화학
2026,2909301000,219000,석유화학
2026,2909302000,219000,석유화학
2026,2909303000,219000,석유화학
2026,2909304000,219000,석유화학
2026,2909305000,219000,석유화학
2026,2909309010,226120,기타
2026,2909309090,219000,석유화학
2026,2909410000,213010,석유화학
2026,2909430000,219000,석유화학
2026,2909441000,219000,석유화학
2026,2909449000,219000,석유화학
2026,2909491000,213010,석유화학
2026,2909499000,219000,석유화학
2026,2909500000,219000,석유화학
2026,2909601000,219000,석유화학
2026,2909602000,219000,석유화학
2026,2909603000,219000,석유화학
2026,2909604000,219000,석유화학
2026,2909609000,219000,석유화학
2026,2910100000,212090,석유화학
2026,2910200000,212060,석유화학
2026,2910300000,219000,석유화학
2026,2910400000,219000,석유화학
2026,2910500000,219000,석유화학
2026,2910900000,219000,석유화학
2026,2911000000,219000,석유화학
2026,2912110000,219000,석유화학
2026,2912120000,219000,석유화학
2026,2912193000,219000,석유화학
2026,2912199000,219000,석유화학
2026,2912210000,219000,석유화학
2026,2912290000,219000,석유화학
2026,2912410000,219000,석유화학
2026,2912420000,219000,석유화학
2026,2912490000,219000,석유화학
2026,2912500000,219000,석유화학
2026,2912600000,219000,석유화학
2026,2913000000,228900,기타
2026,2914110000,219000,석유화학
2026,2914120000,219000,석유화학
2026,2914130000,228900,기타
2026,2914190000,931220,바이오헬스
2026,2914221000,219000,석유화학
2026,2914222000,228900,기타
2026,2914231000,228900,기타
2026,2914232000,228900,기타
2026,2914291000,228900,기타
2026,2914299000,931220,바이오헬스
2026,2914310000,228900,기타
2026,2914390000,931220,바이오헬스
2026,2914401000,228900,기타
2026,2914409000,228900,기타
2026,2914501000,228900,기타
2026,2914509000,931220,바이오헬스
2026,2914610000,228900,기타
2026,2914620000,228900,기타
2026,2914691000,228900,기타
2026,2914699000,931220,바이오헬스
2026,2914710000,228900,기타
2026,2914791000,226120,기타
2026,2914799000,931220,바이오헬스
2026,2915110000,931220,바이오헬스
2026,2915121000,228900,기타
2026,2915129000,228900,기타
2026,2915130000,228900,기타
2026,2915210000,219000,석유화학
2026,2915240000,931220,바이오헬스
2026,2915291000,931220,바이오헬스
2026,2915292000,931220,바이오헬스
2026,2915293000,228900,기타
2026,2915299000,931220,바이오헬스
2026,2915310000,219000,석유화학
2026,2915320000,212070,석유화학
2026,2915331000,228900,기타
2026,2915339000,228900,기타
2026,2915360000,228900,기타
2026,2915391000,228900,기타
2026,2915392000,228900,기타
2026,2915393000,228900,기타
2026,2915394000,219000,석유화학
2026,2915395000,228900,기타
2026,2915399000,228900,기타
2026,2915401000,228900,기타
2026,2915409000,228900,기타
2026,2915500000,228900,기타
2026,2915600000,228900,기타
2026,2915701000,228900,기타
2026,2915702010,228900,기타
2026,2915702020,228900,기타
2026,2915702030,228900,기타
2026,2915702040,228900,기타
2026,2915702050,228900,기타
2026,2915702060,228900,기타
2026,2915702070,228900,기타
2026,2915702080,228900,기타
2026,2915702090,228900,기타
2026,2915901000,228900,기타
2026,2915909010,228900,기타
2026,2915909020,228900,기타
2026,2915909030,228900,기타
2026,2915909090,228900,기타
2026,2916111000,219000,석유화학
2026,2916119000,219000,석유화학
2026,2916121000,219000,석유화학
2026,2916122000,219000,석유화학
2026,2916123000,219000,석유화학
2026,2916124000,219000,석유화학
2026,2916129000,219000,석유화학
2026,2916131000,219000,석유화학
2026,2916139000,219000,석유화학
2026,2916141000,212080,석유화학
2026,2916149000,219000,석유화학
2026,2916151000,931220,바이오헬스
2026,2916152000,228900,기타
2026,2916153000,228900,기타
2026,2916160000,228900,기타
2026,2916190000,228900,기타
2026,2916203000,226120,기타
2026,2916209000,931220,바이오헬스
2026,2916311000,931220,바이오헬스
2026,2916312000,931220,바이오헬스
2026,2916313000,228900,기타
2026,2916319010,226120,기타
2026,2916319090,931220,바이오헬스
2026,2916321000,931220,바이오헬스
2026,2916322000,931220,바이오헬스
2026,2916340000,931220,바이오헬스
2026,2916391000,931220,바이오헬스
2026,2916399010,226120,기타
2026,2916399090,931220,바이오헬스
2026,2917111000,931220,바이오헬스
2026,2917112000,228900,기타
2026,2917113000,228900,기타
2026,2917121000,219000,석유화학
2026,2917122000,219000,석유화학
2026,2917123010,219000,석유화학
2026,2917123090,219000,석유화학
2026,2917131000,931220,바이오헬스
2026,2917132000,228900,기타
2026,2917140000,219000,석유화학
2026,2917192000,228900,기타
2026,2917193000,228900,기타
2026,2917199000,931220,바이오헬스
2026,2917200000,228900,기타
2026,2917321000,228900,기타
2026,2917329000,228900,기타
2026,2917331000,228900,기타
2026,2917332000,228900,기타
2026,2917341000,228900,기타
2026,2917342000,228900,기타
2026,2917343000,228900,기타
2026,2917349000,228900,기타
2026,2917350000,219000,석유화학
2026,2917361000,213020,석유화학
2026,2917369000,931220,바이오헬스
2026,2917370000,213030,석유화학
2026,2917391000,219000,석유화학
2026,2917392000,228900,기타
2026,2917393000,228900,기타
2026,2917399000,228900,기타
2026,2918111000,931220,바이오헬스
2026,2918112000,931220,바이오헬스
2026,2918113000,228900,기타
2026,2918120000,931220,바이오헬스
2026,2918131000,931220,바이오헬스
2026,2918132000,931220,바이오헬스
2026,2918140000,931220,바이오헬스
2026,2918151000,931220,바이오헬스
2026,2918152000,931220,바이오헬스
2026,2918161000,931220,바이오헬스
2026,2918162000,931220,바이오헬스
2026,2918163000,931220,바이오헬스
2026,2918170000,228900,기타
2026,2918180000,228900,기타
2026,2918191010,931220,바이오헬스
2026,2918191090,931220,바이오헬스
2026,2918192000,931220,바이오헬스
2026,2918193000,931220,바이오헬스
2026,2918199000,931220,바이오헬스
2026,2918210000,931220,바이오헬스
2026,2918220000,931220,바이오헬스
2026,2918231000,931220,바이오헬스
2026,2918232000,931220,바이오헬스
2026,2918291000,228900,기타
2026,2918299010,931220,바이오헬스
2026,2918299030,228900,기타
2026,2918299090,228900,기타
2026,2918301000,226120,기타
2026,2918309000,931220,바이오헬스
2026,2918910000,228900,기타
2026,2918991000,226120,기타
2026,2918999000,931220,바이오헬스
2026,2919100000,228900,기타
2026,2919901010,226120,기타
2026,2919901090,931220,바이오헬스
2026,2919902000,931220,바이오헬스
2026,2919909000,931220,바이오헬스
2026,2920111000,226120,기타
2026,2920119000,219000,석유화학
2026,2920191000,226120,기타
2026,2920199000,219000,석유화학
2026,2920210000,219000,석유화학
2026,2920220000,219000,석유화학
2026,2920230000,219000,석유화학
2026,2920240000,219000,석유화학
2026,2920290000,219000,석유화학
2026,2920301000,226120,기타
2026,2920309000,219000,석유화학
2026,2920904000,219000,석유화학
2026,2920909110,219000,석유화학
2026,2920909190,219000,석유화학
2026,2920909200,219000,석유화학
2026,2920909900,219000,석유화학
2026,2921111010,219000,석유화학
2026,2921111020,219000,석유화학
2026,2921112010,219000,석유화학
2026,2921112020,219000,석유화학
2026,2921113010,219000,석유화학
2026,2921113020,219000,석유화학
2026,2921120000,219000,석유화학
2026,2921130000,219000,석유화학
2026,2921140000,219000,석유화학
2026,2921192000,219000,석유화학
2026,2921199010,219000,석유화학
2026,2921199090,219000,석유화학
2026,2921211000,219000,석유화학
2026,2921212000,219000,석유화학
2026,2921221000,219000,석유화학
2026,2921222000,219000,석유화학
2026,2921229000,219000,석유화학
2026,2921291000,219000,석유화학
2026,2921292000,219000,석유화학
2026,2921299000,219000,석유화학
2026,2921301000,219000,석유화학
2026,2921309000,219000,석유화학
2026,2921411000,219000,석유화학
2026,2921412000,219000,석유화학
2026,2921423000,226120,기타
2026,2921429020,219000,석유화학
2026,2921429090,219000,석유화학
2026,2921434000,226120,기타
2026,2921435000,219000,석유화학
2026,2921436000,219000,석유화학
2026,2921437000,219000,석유화학
2026,2921439010,219000,석유화학
2026,2921439090,219000,석유화학
2026,2921441000,219000,석유화학
2026,2921449000,219000,석유화학
2026,2921451000,219000,석유화학
2026,2921459010,219000,석유화학
2026,2921459020,219000,석유화학
2026,2921459030,219000,석유화학
2026,2921459090,219000,석유화학
