국가코드,국가,기준월,수출액_USD,전년동월_수출액_USD,YoY_%,MoM_%,수출액_십억달러
GH,가나,2025-01-01,17112799,,,,0.017112799
GH,가나,2025-02-01,30086211,,,75.81116332868748,0.030086211
GH,가나,2025-03-01,23198521,,,-22.893178539497715,0.023198521
GH,가나,2025-04-01,28315390,,,22.056875953428246,0.02831539
GH,가나,2025-05-01,13751195,,,-51.43561504891863,0.013751195
GH,가나,2025-06-01,17429770,,,26.750947826716143,0.01742977
GH,가나,2025-07-01,24077571,,,38.140497551029064,0.024077571
GH,가나,2025-08-01,19808081,,,-17.73222888637729,0.019808081
GH,가나,2025-09-01,31014267,,,56.57380944676065,0.031014267
GH,가나,2025-10-01,21043549,,,-32.148810739263965,0.021043549
GH,가나,2025-11-01,17147062,,,-18.51630159912665,0.017147062
GH,가나,2025-12-01,31124417,,,81.51457666625336,0.031124417
GH,가나,2026-01-01,20492081,17112799.0,19.747102738716205,-34.16075552515569,0.020492081
GH,가나,2026-02-01,23267387,30086211.0,-22.664282983324156,13.54330973023188,0.023267387
GH,가나,2026-03-01,20310597,23198521.0,-12.448741883157123,-12.707873041351824,0.020310597
GH,가나,2026-04-01,24274046,28315390.0,-14.27260581613038,19.51419251733466,0.024274046
GH,가나,2026-05-01,22868282,13751195.0,66.30032517173963,-5.791222443922206,0.022868282
GH,가나,2026-06-01,33533486,17429770.0,92.39201664737975,46.637539278202,0.033533486
GH,가나,2026-07-01,32236432,24077571.0,33.88573124755816,-3.867936664860905,0.032236432
GA,가봉,2025-01-01,1382028,,,,0.001382028
GA,가봉,2025-02-01,1229125,,,-11.063668753455069,0.001229125
GA,가봉,2025-03-01,1950663,,,58.70338655547647,0.001950663
GA,가봉,2025-04-01,1774358,,,-9.038209060201584,0.001774358
GA,가봉,2025-05-01,1601997,,,-9.713992328492893,0.001601997
GA,가봉,2025-06-01,1373532,,,-14.261262661540563,0.001373532
GA,가봉,2025-07-01,2714538,,,97.63194450511527,0.002714538
GA,가봉,2025-08-01,2105458,,,-22.437703948148823,0.002105458
GA,가봉,2025-09-01,2053565,,,-2.4646893929966773,0.002053565
GA,가봉,2025-10-01,2137724,,,4.098190220421549,0.002137724
GA,가봉,2025-11-01,1486695,,,-30.454305607272037,0.001486695
GA,가봉,2025-12-01,1662136,,,11.800739223579825,0.001662136
GA,가봉,2026-01-01,1514747,1382028.0,9.603206302621947,-8.86744526320349,0.001514747
GA,가봉,2026-02-01,1363809,1229125.0,10.95771382080748,-9.964568340455537,0.001363809
GA,가봉,2026-03-01,1891501,1950663.0,-3.0329175259898866,38.69251486095193,0.001891501
GA,가봉,2026-04-01,1595472,1774358.0,-10.081730969736657,-15.650480755759578,0.001595472
GA,가봉,2026-05-01,1477370,1601997.0,-7.779477739346574,-7.402323575719283,0.00147737
GA,가봉,2026-06-01,2112687,1373532.0,53.814181249508565,43.0032422480489,0.002112687
GA,가봉,2026-07-01,1713484,2714538.0,-36.87750917467355,-18.895510787920788,0.001713484
GY,가이아나,2025-01-01,4547326,,,,0.004547326
GY,가이아나,2025-02-01,1916021,,,-57.86488586918994,0.001916021
GY,가이아나,2025-03-01,3422242,,,78.6119254434059,0.003422242
GY,가이아나,2025-04-01,3708138,,,8.354055616172085,0.003708138
GY,가이아나,2025-05-01,3510534,,,-5.328927887797052,0.003510534
GY,가이아나,2025-06-01,3699709,,,5.3887813079149804,0.003699709
GY,가이아나,2025-07-01,4108577,,,11.051355660674943,0.004108577
GY,가이아나,2025-08-01,3192952,,,-22.28569648323495,0.003192952
GY,가이아나,2025-09-01,4201571,,,31.5889183426497,0.004201571
GY,가이아나,2025-10-01,2138057,,,-49.11291514531112,0.002138057
GY,가이아나,2025-11-01,3987916,,,86.52056516734588,0.003987916
GY,가이아나,2025-12-01,4595238,,,15.229056981140033,0.004595238
GY,가이아나,2026-01-01,3786396,4547326.0,-16.733570454372526,-17.601743369984323,0.003786396
GY,가이아나,2026-02-01,3370187,1916021.0,75.89509718317285,-10.992220570695721,0.003370187
GY,가이아나,2026-03-01,4191032,3422242.0,22.464513029762358,24.356066888869954,0.004191032
GY,가이아나,2026-04-01,4113622,3708138.0,10.934975990645434,-1.8470391063585279,0.004113622
GY,가이아나,2026-05-01,5715349,3510534.0,62.805687111989236,38.937145902078505,0.005715349
GY,가이아나,2026-06-01,3050560,3699709.0,-17.54594753263027,-46.6251317286136,0.00305056
GY,가이아나,2026-07-01,3725734,4108577.0,-9.318141049808727,22.132788733871813,0.003725734
GM,감비아,2025-01-01,257178,,,,0.000257178
GM,감비아,2025-02-01,445049,,,73.05096081313332,0.000445049
GM,감비아,2025-03-01,169541,,,-61.90509359643546,0.000169541
GM,감비아,2025-04-01,181539,,,7.0767542954211615,0.000181539
GM,감비아,2025-05-01,230668,,,27.06250447562233,0.000230668
GM,감비아,2025-06-01,191225,,,-17.099467633135067,0.000191225
GM,감비아,2025-07-01,310958,,,62.61367499019479,0.000310958
GM,감비아,2025-08-01,305020,,,-1.9095826446015263,0.00030502
GM,감비아,2025-09-01,597013,,,95.7291325159006,0.000597013
GM,감비아,2025-10-01,284869,,,-52.284288616830786,0.000284869
GM,감비아,2025-11-01,804194,,,182.3030937027195,0.000804194
GM,감비아,2025-12-01,535761,,,-33.379134885363484,0.000535761
GM,감비아,2026-01-01,338440,257178.0,31.59757055424648,-36.83004175369241,0.00033844
GM,감비아,2026-02-01,334169,445049.0,-24.914110581082085,-1.261966670606307,0.000334169
GM,감비아,2026-03-01,553414,169541.0,226.41897830023416,65.60901819139417,0.000553414
GM,감비아,2026-04-01,389987,181539.0,114.82271027162207,-29.53069492278837,0.000389987
GM,감비아,2026-05-01,736011,230668.0,219.07806891289647,88.72706013277364,0.000736011
GM,감비아,2026-06-01,535925,191225.0,180.25885736697606,-27.185191525670138,0.000535925
GM,감비아,2026-07-01,674100,310958.0,116.7816875590916,25.782525539954282,0.0006741
GG,건지,2025-01-01,415,,,,4.15e-07
GG,건지,2025-02-01,2614,,,529.8795180722892,2.614e-06
GG,건지,2025-03-01,345,,,-86.80183626625862,3.45e-07
GG,건지,2025-04-01,592,,,71.59420289855072,5.92e-07
GG,건지,2025-05-01,4291,,,624.831081081081,4.291e-06
GG,건지,2025-06-01,1024,,,-76.13609881146586,1.024e-06
GG,건지,2025-07-01,1112,,,8.59375,1.112e-06
GG,건지,2025-08-01,940,,,-15.467625899280579,9.4e-07
GG,건지,2025-09-01,3395,,,261.17021276595744,3.395e-06
GG,건지,2025-10-01,1020,,,-69.95581737849778,1.02e-06
GG,건지,2025-11-01,7114,,,597.4509803921569,7.114e-06
GG,건지,2025-12-01,4920,,,-30.840596007871802,4.92e-06
GG,건지,2026-01-01,821,415.0,97.83132530120481,-83.3130081300813,8.21e-07
GG,건지,2026-02-01,337,2614.0,-87.10788064269319,-58.95249695493301,3.37e-07
GG,건지,2026-03-01,390,345.0,13.043478260869556,15.727002967359049,3.9e-07
GG,건지,2026-04-01,10468,592.0,1668.2432432432431,2584.102564102564,1.0468e-05
GG,건지,2026-05-01,600,4291.0,-86.01724539734327,-94.26824608330149,6e-07
GG,건지,2026-06-01,834,1024.0,-18.5546875,38.99999999999999,8.34e-07
GG,건지,2026-07-01,78,1112.0,-92.98561151079137,-90.64748201438849,7.8e-08
GP,과델로프,2025-01-01,1005741,,,,0.001005741
GP,과델로프,2025-02-01,634347,,,-36.927399797761055,0.000634347
GP,과델로프,2025-03-01,1575856,,,148.4217628521929,0.001575856
GP,과델로프,2025-04-01,1103127,,,-29.998235879420456,0.001103127
GP,과델로프,2025-05-01,768863,,,-30.301497470372862,0.000768863
GP,과델로프,2025-06-01,1110559,,,44.44172758996076,0.001110559
GP,과델로프,2025-07-01,56337,,,-94.92714930048741,5.6337e-05
GP,과델로프,2025-08-01,3361981,,,5867.625184159611,0.003361981
GP,과델로프,2025-09-01,806534,,,-76.0101559170025,0.000806534
GP,과델로프,2025-10-01,2360201,,,192.6350284054981,0.002360201
GP,과델로프,2025-11-01,664905,,,-71.82845867788379,0.000664905
GP,과델로프,2025-12-01,2053664,,,208.86577781788378,0.002053664
GP,과델로프,2026-01-01,1045475,1005741.0,3.9507189226649864,-49.09220787821182,0.001045475
GP,과델로프,2026-02-01,873266,634347.0,37.66377077530121,-16.471842942203306,0.000873266
GP,과델로프,2026-03-01,465386,1575856.0,-70.46773309236377,-46.70741790015871,0.000465386
GP,과델로프,2026-04-01,979249,1103127.0,-11.229713351227922,110.41651446326277,0.000979249
GP,과델로프,2026-05-01,393861,768863.0,-48.77357864795159,-59.779279835874235,0.000393861
GP,과델로프,2026-06-01,796768,1110559.0,-28.255230023798827,102.29674936081511,0.000796768
GP,과델로프,2026-07-01,2091028,56337.0,3611.642437474484,162.43875256034377,0.002091028
GT,과테말라,2025-01-01,18323773,,,,0.018323773
GT,과테말라,2025-02-01,18939838,,,3.3621077929747223,0.018939838
GT,과테말라,2025-03-01,27087078,,,43.01641861984247,0.027087078
GT,과테말라,2025-04-01,27476524,,,1.4377556708036199,0.027476524
GT,과테말라,2025-05-01,17542660,,,-36.15400550666452,0.01754266
GT,과테말라,2025-06-01,23792920,,,35.62891830543373,0.02379292
GT,과테말라,2025-07-01,22401992,,,-5.84597434867179,0.022401992
GT,과테말라,2025-08-01,36882648,,,64.64003736810548,0.036882648
GT,과테말라,2025-09-01,23368839,,,-36.640018363106684,0.023368839
GT,과테말라,2025-10-01,22691791,,,-2.8972256602050273,0.022691791
GT,과테말라,2025-11-01,25509124,,,12.41564846071428,0.025509124
GT,과테말라,2025-12-01,24731965,,,-3.046592270279447,0.024731965
GT,과테말라,2026-01-01,22612275,18323773.0,23.404033656168966,-8.570649360048833,0.022612275
GT,과테말라,2026-02-01,23837320,18939838.0,25.858098680675102,5.417610567711573,0.02383732
GT,과테말라,2026-03-01,28803964,27087078.0,6.338395008867326,20.83558050988954,0.028803964
GT,과테말라,2026-04-01,26397937,27476524.0,-3.925485625474312,-8.353110703790634,0.026397937
GT,과테말라,2026-05-01,26875093,17542660.0,53.198505813827545,1.8075503400133197,0.026875093
GT,과테말라,2026-06-01,25455906,23792920.0,6.989415338680582,-5.280677540353073,0.025455906
GT,과테말라,2026-07-01,23264940,22401992.0,3.8521038664775853,-8.606906389424918,0.02326494
GU,괌,2025-01-01,43488239,,,,0.043488239
GU,괌,2025-02-01,7382910,,,-83.02320312395265,0.00738291
GU,괌,2025-03-01,33005468,,,347.0522869708557,0.033005468
GU,괌,2025-04-01,95759601,,,190.13253500904761,0.095759601
GU,괌,2025-05-01,13075891,,,-86.34508617052404,0.013075891
GU,괌,2025-06-01,70958700,,,442.6681822294174,0.0709587
GU,괌,2025-07-01,14470115,,,-79.60769433487367,0.014470115
GU,괌,2025-08-01,11479570,,,-20.667043765719896,0.01147957
GU,괌,2025-09-01,33521720,,,192.01198302723884,0.03352172
GU,괌,2025-10-01,32893161,,,-1.8750797990079282,0.032893161
GU,괌,2025-11-01,38864768,,,18.15455498484928,0.038864768
GU,괌,2025-12-01,64291824,,,65.42443788677703,0.064291824
GU,괌,2026-01-01,33846615,43488239.0,-22.170647103001805,-47.354713408037696,0.033846615
GU,괌,2026-02-01,72085273,7382910.0,876.3802213490344,112.97631387954156,0.072085273
GU,괌,2026-03-01,54605091,33005468.0,65.44255939652182,-24.249310951489356,0.054605091
GU,괌,2026-04-01,115903469,95759601.0,21.035872946045387,112.2576244768093,0.115903469
GU,괌,2026-05-01,97983880,13075891.0,649.3476352777795,-15.460787459260604,0.09798388
GU,괌,2026-06-01,110565688,70958700.0,55.816958315188984,12.840691754602895,0.110565688
GU,괌,2026-07-01,121951759,14470115.0,742.7836198952116,10.298014877816343,0.121951759
VA,교황청,2025-01-01,1854,,,,1.854e-06
VA,교황청,2025-02-01,1010,,,-45.523193096008626,1.01e-06
VA,교황청,2025-03-01,1862,,,84.35643564356437,1.862e-06
VA,교황청,2025-04-01,969,,,-47.95918367346938,9.69e-07
VA,교황청,2025-05-01,1711,,,76.57378740970073,1.711e-06
VA,교황청,2025-06-01,522,,,-69.4915254237288,5.22e-07
VA,교황청,2025-07-01,1681,,,222.03065134099614,1.681e-06
VA,교황청,2025-08-01,1915,,,13.920285544318855,1.915e-06
VA,교황청,2025-09-01,3024,,,57.911227154047,3.024e-06
VA,교황청,2025-10-01,1275,,,-57.83730158730158,1.275e-06
VA,교황청,2025-11-01,3717,,,191.5294117647059,3.717e-06
VA,교황청,2025-12-01,3748,,,0.8340059187516902,3.748e-06
VA,교황청,2026-01-01,580,1854.0,-68.71628910463862,-84.52508004268944,5.8e-07
VA,교황청,2026-02-01,1845,1010.0,82.67326732673268,218.10344827586206,1.845e-06
VA,교황청,2026-03-01,6009,1862.0,222.71750805585393,225.6910569105691,6.009e-06
VA,교황청,2026-04-01,935,969.0,-3.508771929824561,-84.44000665668165,9.35e-07
VA,교황청,2026-05-01,1659,1711.0,-3.039158386908236,77.43315508021391,1.659e-06
VA,교황청,2026-06-01,3468,522.0,564.3678160919541,109.04159132007231,3.468e-06
VA,교황청,2026-07-01,470,1681.0,-72.04045211183819,-86.4475201845444,4.7e-07
Z1,국제통화기금,2025-05-01,0,,,,0.0
Z1,국제통화기금,2025-06-01,0,,,,0.0
Z1,국제통화기금,2025-08-01,0,,,,0.0
Z1,국제통화기금,2025-09-01,0,,,,0.0
Z1,국제통화기금,2025-11-01,0,,,,0.0
Z1,국제통화기금,2025-12-01,0,,,,0.0
Z1,국제통화기금,2026-01-01,68725,,,inf,6.8725e-05
Z1,국제통화기금,2026-02-01,1899667,,,2664.157148053838,0.001899667
Z1,국제통화기금,2026-03-01,2401055,,,26.393467907796463,0.002401055
Z1,국제통화기금,2026-05-01,0,,,-100.0,0.0
Z1,국제통화기금,2026-07-01,0,,,,0.0
GD,그레나다,2025-01-01,366571,,,,0.000366571
GD,그레나다,2025-02-01,2032550,,,454.47648613774686,0.00203255
GD,그레나다,2025-03-01,308930,,,-84.80086590735776,0.00030893
GD,그레나다,2025-04-01,82943,,,-73.15152299873758,8.2943e-05
GD,그레나다,2025-05-01,175427,,,111.50308042872817,0.000175427
GD,그레나다,2025-06-01,419358,,,139.04986119582503,0.000419358
GD,그레나다,2025-07-01,37267,,,-91.11332083804291,3.7267e-05
GD,그레나다,2025-08-01,171279,,,359.5996457992325,0.000171279
GD,그레나다,2025-09-01,516448,,,201.52441338401087,0.000516448
GD,그레나다,2025-10-01,187108,,,-63.7702150071256,0.000187108
GD,그레나다,2025-11-01,269561,,,44.06706287277935,0.000269561
GD,그레나다,2025-12-01,853965,,,216.79842410437712,0.000853965
GD,그레나다,2026-01-01,1325242,366571.0,261.5239612517084,55.18692218065142,0.001325242
GD,그레나다,2026-02-01,1076260,2032550.0,-47.04878108779612,-18.78766293250591,0.00107626
GD,그레나다,2026-03-01,3962831,308930.0,1182.7601722072961,268.20387267017264,0.003962831
GD,그레나다,2026-04-01,2912444,82943.0,3411.3801044090524,-26.505975147564964,0.002912444
GD,그레나다,2026-05-01,1601549,175427.0,812.9432755505139,-45.010135817203704,0.001601549
GD,그레나다,2026-06-01,771308,419358.0,83.9259057893256,-51.839875020995294,0.000771308
GD,그레나다,2026-07-01,1030249,37267.0,2664.507473099525,33.57167305408475,0.001030249
GR,그리스,2025-01-01,27196412,,,,0.027196412
GR,그리스,2025-02-01,48243786,,,77.39026015637651,0.048243786
GR,그리스,2025-03-01,44563820,,,-7.627854911718579,0.04456382
GR,그리스,2025-04-01,53697221,,,20.49510342695038,0.053697221
GR,그리스,2025-05-01,139403200,,,159.60971052859514,0.1394032
GR,그리스,2025-06-01,41742961,,,-70.05595208718307,0.041742961
GR,그리스,2025-07-01,44420521,,,6.414398825229473,0.044420521
GR,그리스,2025-08-01,40969238,,,-7.769568934141946,0.040969238
GR,그리스,2025-09-01,333495625,,,714.0147126973657,0.333495625
GR,그리스,2025-10-01,20069658,,,-93.98203259787891,0.020069658
GR,그리스,2025-11-01,33903010,,,68.9266952132418,0.03390301
GR,그리스,2025-12-01,123457437,,,264.14889710382647,0.123457437
GR,그리스,2026-01-01,359956449,27196412.0,1223.5438888041556,191.563195986322,0.359956449
GR,그리스,2026-02-01,47946571,48243786.0,-0.6160689793292762,-86.67989665605353,0.047946571
GR,그리스,2026-03-01,343596971,44563820.0,671.022257517421,616.624700857127,0.343596971
GR,그리스,2026-04-01,358424915,53697221.0,567.4924853187467,4.3155048651462025,0.358424915
GR,그리스,2026-05-01,41198430,139403200.0,-70.44656794105157,-88.50570139634407,0.04119843
GR,그리스,2026-06-01,124903363,41742961.0,199.22017990051066,203.1750554572104,0.124903363
GR,그리스,2026-07-01,252219361,44420521.0,467.7991957816073,101.93160131324888,0.252219361
GL,그린랜드,2025-01-01,2506,,,,2.506e-06
GL,그린랜드,2025-02-01,1961,,,-21.747805267358345,1.961e-06
GL,그린랜드,2025-03-01,4323,,,120.44875063742988,4.323e-06
GL,그린랜드,2025-04-01,11620,,,168.794818413139,1.162e-05
GL,그린랜드,2025-05-01,3522,,,-69.69018932874354,3.522e-06
GL,그린랜드,2025-06-01,5822,,,65.30380465644521,5.822e-06
GL,그린랜드,2025-07-01,72353,,,1142.7516317416694,7.2353e-05
GL,그린랜드,2025-08-01,14035,,,-80.60204829101765,1.4035e-05
GL,그린랜드,2025-09-01,8765,,,-37.548984681154266,8.765e-06
GL,그린랜드,2025-10-01,5177,,,-40.93553907586994,5.177e-06
GL,그린랜드,2025-11-01,4947,,,-4.442727448329153,4.947e-06
GL,그린랜드,2025-12-01,2477,,,-49.92925005053568,2.477e-06
GL,그린랜드,2026-01-01,7846,2506.0,213.08858739026334,216.75413807024628,7.846e-06
GL,그린랜드,2026-02-01,4592,1961.0,134.16624171341152,-41.47336222278868,4.592e-06
GL,그린랜드,2026-03-01,5593,4323.0,29.37774693499884,21.79878048780488,5.593e-06
GL,그린랜드,2026-04-01,8118,11620.0,-30.13769363166954,45.145717861612724,8.118e-06
GL,그린랜드,2026-05-01,9219,3522.0,161.75468483816013,13.562453806356256,9.219e-06
GL,그린랜드,2026-06-01,9812,5822.0,68.5331501202336,6.4323679357847885,9.812e-06
GL,그린랜드,2026-07-01,4123,72353.0,-94.30154934833385,-57.98002445984509,4.123e-06
GW,기네비소,2025-01-01,72617,,,,7.2617e-05
GW,기네비소,2025-02-01,68800,,,-5.256344933004664,6.88e-05
GW,기네비소,2025-03-01,8,,,-99.98837209302326,8e-09
GW,기네비소,2025-04-01,599400,,,7492400.0,0.0005994
GW,기네비소,2025-05-01,5860,,,-99.02235568902236,5.86e-06
GW,기네비소,2025-06-01,122552,,,1991.331058020478,0.000122552
GW,기네비소,2025-07-01,9362,,,-92.36079378549513,9.362e-06
GW,기네비소,2025-08-01,66393,,,609.1753898739586,6.6393e-05
GW,기네비소,2025-09-01,11021,,,-83.40035847152562,1.1021e-05
GW,기네비소,2025-10-01,11073,,,0.4718265130206012,1.1073e-05
GW,기네비소,2026-01-01,87,,,-99.21430506637768,8.7e-08
GW,기네비소,2026-02-01,99700,,,114497.70114942528,9.97e-05
GW,기네비소,2026-03-01,267,72617.0,-99.63231750141152,-99.7321965897693,2.67e-07
GW,기네비소,2026-04-01,11866,68800.0,-82.75290697674419,4344.194756554308,1.1866e-05
GW,기네비소,2026-05-01,0,8.0,-100.0,-100.0,0.0
GW,기네비소,2026-06-01,0,599400.0,-100.0,,0.0
GW,기네비소,2026-07-01,143732,5860.0,2352.764505119454,inf,0.000143732
GN,기니,2025-01-01,2955140,,,,0.00295514
GN,기니,2025-02-01,1451850,,,-50.87034793613838,0.00145185
GN,기니,2025-03-01,4045886,,,178.67107483555463,0.004045886
GN,기니,2025-04-01,3532060,,,-12.699962381540164,0.00353206
GN,기니,2025-05-01,13176293,,,273.04839102393504,0.013176293
GN,기니,2025-06-01,6520727,,,-50.51167274437507,0.006520727
GN,기니,2025-07-01,7359640,,,12.865329280002058,0.00735964
GN,기니,2025-08-01,2458275,,,-66.59789065769522,0.002458275
GN,기니,2025-09-01,2701362,,,9.88851938859565,0.002701362
GN,기니,2025-10-01,1769072,,,-34.511849948285345,0.001769072
GN,기니,2025-11-01,3088232,,,74.5679090506209,0.003088232
GN,기니,2025-12-01,1780280,,,-42.35277660486647,0.00178028
GN,기니,2026-01-01,2367262,2955140.0,-19.893406065364072,32.97133035252882,0.002367262
GN,기니,2026-02-01,2429832,1451850.0,67.36109102179977,2.643137937414619,0.002429832
GN,기니,2026-03-01,4453112,4045886.0,10.065187204978088,83.26830826164114,0.004453112
GN,기니,2026-04-01,2438684,3532060.0,-30.955759528433834,-45.23640995330906,0.002438684
GN,기니,2026-05-01,3254565,13176293.0,-75.29984343851491,33.455790090064966,0.003254565
GN,기니,2026-06-01,4048403,6520727.0,-37.91485213228525,24.391523905652512,0.004048403
GN,기니,2026-07-01,3467046,7359640.0,-52.89109249908963,-14.360156338190643,0.003467046
ZZ,기타국,2025-01-01,8412290,,,,0.00841229
ZZ,기타국,2025-02-01,5724546,,,-31.950206186424857,0.005724546
ZZ,기타국,2025-03-01,13664998,,,138.70885132200877,0.013664998
ZZ,기타국,2025-04-01,3873716,,,-71.65227539733266,0.003873716
ZZ,기타국,2025-05-01,7465934,,,92.73312757052918,0.007465934
ZZ,기타국,2025-06-01,12157902,,,62.84502381081858,0.012157902
ZZ,기타국,2025-07-01,5334785,,,-56.12084223083884,0.005334785
ZZ,기타국,2025-08-01,7286653,,,36.58756632179178,0.007286653
ZZ,기타국,2025-09-01,35320041,,,384.72242331287083,0.035320041
ZZ,기타국,2025-10-01,11014023,,,-68.81650562070412,0.011014023
ZZ,기타국,2025-11-01,56740736,,,415.16812703223883,0.056740736
ZZ,기타국,2025-12-01,8686612,,,-84.69069558773435,0.008686612
ZZ,기타국,2026-01-01,13364458,8412290.0,58.868251094529555,53.851213798889596,0.013364458
ZZ,기타국,2026-02-01,7458424,5724546.0,30.288480518804462,-44.19209518261047,0.007458424
ZZ,기타국,2026-03-01,3806562,13664998.0,-72.14370613153402,-48.96291763514652,0.003806562
ZZ,기타국,2026-04-01,4634814,3873716.0,19.64774908640696,21.758531714444686,0.004634814
ZZ,기타국,2026-05-01,76005468,7465934.0,918.0302692201673,1539.8817298817169,0.076005468
ZZ,기타국,2026-06-01,11461753,12157902.0,-5.725897445134864,-84.91983103110424,0.011461753
ZZ,기타국,2026-07-01,7468046,5334785.0,39.987759581688856,-34.843771280012746,0.007468046
NA,나미비아,2025-01-01,298322,,,,0.000298322
NA,나미비아,2025-02-01,7765857,,,2503.179450392529,0.007765857
NA,나미비아,2025-03-01,114261,,,-98.52867494212165,0.000114261
NA,나미비아,2025-04-01,5104335,,,4367.259169795468,0.005104335
NA,나미비아,2025-05-01,351898,,,-93.10589920136512,0.000351898
NA,나미비아,2025-06-01,1439524,,,309.0742203706756,0.001439524
NA,나미비아,2025-07-01,266594,,,-81.48040602310208,0.000266594
NA,나미비아,2025-08-01,167286,,,-37.25065080234364,0.000167286
NA,나미비아,2025-09-01,5948054,,,3455.6197171311405,0.005948054
NA,나미비아,2025-10-01,717657,,,-87.93459171688758,0.000717657
NA,나미비아,2025-11-01,1378196,,,92.04104467733191,0.001378196
NA,나미비아,2025-12-01,244709,,,-82.24425263170116,0.000244709
NA,나미비아,2026-01-01,250080,298322.0,-16.171117115063595,2.1948518444356413,0.00025008
NA,나미비아,2026-02-01,204411,7765857.0,-97.36782431095499,-18.261756238003834,0.000204411
NA,나미비아,2026-03-01,483500,114261.0,323.15400705402544,136.53325897334292,0.0004835
NA,나미비아,2026-04-01,408272,5104335.0,-92.00146542105877,-15.559048603929682,0.000408272
NA,나미비아,2026-05-01,310642,351898.0,-11.72385179796418,-23.91297958223929,0.000310642
NA,나미비아,2026-06-01,690693,1439524.0,-52.01934806227615,122.34372686243327,0.000690693
NA,나미비아,2026-07-01,905107,266594.0,239.50764083212675,31.043314468222505,0.000905107
NR,나우루,2025-01-01,0,,,,0.0
NR,나우루,2025-02-01,11431,,,inf,1.1431e-05
NR,나우루,2025-04-01,20216,,,76.85241886099203,2.0216e-05
NR,나우루,2025-06-01,0,,,-100.0,0.0
NR,나우루,2025-07-01,30721,,,inf,3.0721e-05
NR,나우루,2025-08-01,0,,,-100.0,0.0
NR,나우루,2025-09-01,0,,,,0.0
NR,나우루,2025-10-01,0,,,,0.0
NR,나우루,2025-12-01,6450,,,inf,6.45e-06
NR,나우루,2026-01-01,0,,,-100.0,0.0
NR,나우루,2026-03-01,0,,,,0.0
NR,나우루,2026-05-01,0,,,,0.0
NR,나우루,2026-06-01,0,0.0,,,0.0
NR,나우루,2026-07-01,8328,11431.0,-27.145481585163157,inf,8.328e-06
NG,나이지리아,2025-01-01,41085566,,,,0.041085566
NG,나이지리아,2025-02-01,46712817,,,13.696418347991113,0.046712817
NG,나이지리아,2025-03-01,41623503,,,-10.894898502909811,0.041623503
NG,나이지리아,2025-04-01,44671692,,,7.323239949314209,0.044671692
NG,나이지리아,2025-05-01,41614230,,,-6.844294144936347,0.04161423
NG,나이지리아,2025-06-01,39519052,,,-5.034763348979421,0.039519052
NG,나이지리아,2025-07-01,44301594,,,12.101864184393897,0.044301594
NG,나이지리아,2025-08-01,47843972,,,7.996050887017736,0.047843972
NG,나이지리아,2025-09-01,61071088,,,27.646358458699872,0.061071088
NG,나이지리아,2025-10-01,43303368,,,-29.093504933136284,0.043303368
NG,나이지리아,2025-11-01,34291668,,,-20.810621474061787,0.034291668
NG,나이지리아,2025-12-01,45799801,,,33.55956029902074,0.045799801
NG,나이지리아,2026-01-01,36193844,41085566.0,-11.906181358192802,-20.97379637086196,0.036193844
NG,나이지리아,2026-02-01,36093007,46712817.0,-22.734252999556848,-0.2786026264576913,0.036093007
NG,나이지리아,2026-03-01,54719799,41623503.0,31.463704532508952,51.607758810453234,0.054719799
NG,나이지리아,2026-04-01,42444914,44671692.0,-4.984763057553321,-22.43225527930027,0.042444914
NG,나이지리아,2026-05-01,53314694,41614230.0,28.116497649962536,25.609146009814033,0.053314694
NG,나이지리아,2026-06-01,57751191,39519052.0,46.135061640648665,8.321340079340978,0.057751191
NG,나이지리아,2026-07-01,56105439,44301594.0,26.64428959373335,-2.849728241968208,0.056105439
SS,남수단,2025-01-01,3218520,,,,0.00321852
SS,남수단,2025-02-01,2837586,,,-11.835688453077807,0.002837586
SS,남수단,2025-03-01,3121738,,,10.013863896988507,0.003121738
SS,남수단,2025-04-01,326170,,,-89.55165359809183,0.00032617
SS,남수단,2025-05-01,512665,,,57.17723886316952,0.000512665
SS,남수단,2025-06-01,2579739,,,403.2017009158027,0.002579739
SS,남수단,2025-07-01,1093123,,,-57.626604861964715,0.001093123
SS,남수단,2025-08-01,1034694,,,-5.345144142059032,0.001034694
SS,남수단,2025-09-01,1108183,,,7.102486338956249,0.001108183
SS,남수단,2025-10-01,21646,,,-98.04671250145508,2.1646e-05
SS,남수단,2025-11-01,72,,,-99.66737503464843,7.2e-08
SS,남수단,2025-12-01,108,,,50.0,1.08e-07
SS,남수단,2026-01-01,370576,3218520.0,-88.48613648509253,343025.9259259259,0.000370576
SS,남수단,2026-02-01,157,2837586.0,-99.99446712804475,-99.95763352186866,1.57e-07
SS,남수단,2026-03-01,18121,3121738.0,-99.41952207392164,11442.03821656051,1.8121e-05
SS,남수단,2026-04-01,681033,326170.0,108.79694637765583,3658.2528558026597,0.000681033
SS,남수단,2026-05-01,8716,512665.0,-98.29986443388957,-98.72017949203637,8.716e-06
SS,남수단,2026-06-01,809096,2579739.0,-68.63651710502496,9182.882055988986,0.000809096
SS,남수단,2026-07-01,16659,1093123.0,-98.47601779488676,-97.94103542719282,1.6659e-05
ZA,남아프리카공화국,2025-01-01,39934581,,,,0.039934581
ZA,남아프리카공화국,2025-02-01,45008101,,,12.704578019736834,0.045008101
