HSK10,수출액_USD,Master포함
2915339000,149921.0,True
2915391000,0.0,True
2915392000,31.0,True
2915393000,59723.0,True
2915394000,447.0,True
2915395000,27.0,True
2915399000,1651453.0,True
2915401000,133.0,True
2915409000,516.0,True
2915500000,31447.0,True
2915600000,7244.0,True
2915701000,91255.0,True
2915702010,13755.0,True
2915702020,204143.0,True
2915702030,0.0,True
2915702040,350282.0,True
2915702050,6648.0,True
2915702070,170714.0,True
2915702080,0.0,True
2915702090,570787.0,True
2915901000,672213.0,True
2915909010,49.0,True
2915909020,665271.0,True
2915909030,0.0,True
2915909090,5696870.0,True
2916111000,3580050.0,True
2916119000,0.0,True
2916121000,440902.0,True
2916122000,90180.0,True
2916123000,153321.0,True
2916124000,286749.0,True
2916129000,9009820.0,True
2916131000,3706129.0,True
2916139000,104844.0,True
2916141000,5442107.0,True
2916149000,6936553.0,True
2916151000,751940.0,True
2916152000,195.0,True
2916153000,0.0,True
2916190000,1528108.0,True
2916203000,0.0,True
2916209000,315962.0,True
2916311000,3661.0,True
2916312000,121.0,True
2916313000,62.0,True
2916319090,162458.0,True
2916321000,245531.0,True
2916322000,509.0,True
2916391000,0.0,True
2916399090,736762.0,True
2917111000,588718.0,True
2917112000,125764.0,True
2917113000,0.0,True
2917121000,8588120.0,True
2917122000,0.0,True
2917123010,99020.0,True
2917123090,65525.0,True
2917131000,0.0,True
2917132000,4446.0,True
2917140000,4209145.0,True
2917192000,10539.0,True
2917193000,62127.0,True
2917199000,278053.0,True
2917200000,4456306.0,True
2917321000,3025545.0,True
2917329000,613.0,True
2917331000,4565477.0,True
2917332000,0.0,True
2917342000,538359.0,True
2917343000,169062.0,True
2917349000,1135317.0,True
2917350000,10109744.0,True
2917361000,182484341.0,True
2917369000,37.0,True
2917370000,7762315.0,True
2917391000,0.0,True
2917392000,808434.0,True
2917393000,0.0,True
2917399000,14984805.0,True
2918111000,2728.0,True
2918112000,8809.0,True
2918113000,1088963.0,True
2918120000,319.0,True
2918131000,6906.0,True
2918132000,1821295.0,True
2918140000,20519.0,True
2918151000,13196.0,True
2918152000,380.0,True
2918161000,15026.0,True
2918162000,10117.0,True
2918163000,0.0,True
2918191010,675911.0,True
2918191090,3004138.0,True
2918192000,139820.0,True
2918193000,5807.0,True
2918199000,690787.0,True
2918210000,36873.0,True
2918220000,0.0,True
2918231000,63529.0,True
2918232000,7523.0,True
2918291000,2985.0,True
2918299010,100.0,True
2918299030,105.0,True
2918299090,12639325.0,True
2918309000,407852.0,True
2918991000,0.0,True
2918999000,1875321.0,True
2919901010,0.0,True
2919901090,199918.0,True
2919902000,8142.0,True
2919909000,133594.0,True
2920199000,0.0,True
2920210000,0.0,True
2920220000,0.0,True
2920240000,0.0,True
2920290000,6713524.0,True
2920909110,0.0,True
2920909190,83317.0,True
2920909200,3594622.0,True
2920909900,2950284.0,True
2921111010,445979.0,True
2921111020,0.0,True
2921112010,2360691.0,True
2921112020,126638.0,True
2921113010,12057.0,True
2921113020,0.0,True
2921130000,0.0,True
2921192000,10020.0,True
2921199010,10947.0,True
2921199090,4168500.0,True
2921211000,128.0,True
2921212000,97.0,True
2921221000,890592.0,True
2921222000,459511.0,True
2921229000,0.0,True
2921291000,0.0,True
2921292000,0.0,True
2921299000,3833.0,True
2921301000,2998.0,True
2921309000,478.0,True
2921411000,189.0,True
2921412000,24.0,True
2921423000,0.0,True
2921429020,245079.0,True
2921429090,580.0,True
2921435000,675948.0,True
2921436000,334191.0,True
2921437000,0.0,True
2921439010,0.0,True
2921439090,152.0,True
2921441000,198.0,True
2921449000,387.0,True
2921459030,0.0,True
2921459090,511.0,True
2921491000,0.0,True
2921499000,3689851.0,True
2921511000,0.0,True
2921512000,6718278.0,True
2921519010,0.0,True
2921519020,0.0,True
2921519030,11530.0,True
2921519040,470365.0,True
2921519090,26089.0,True
2921599000,283947.0,True
2922111000,431447.0,True
2922112000,154.0,True
2922121000,182742.0,True
2922122000,0.0,True
2922150000,110792.0,True
2922171000,194351.0,True
2922193000,1965.0,True
2922199000,528270.0,True
2922211000,0.0,True
2922212000,0.0,True
2922213000,0.0,True
2922219000,307.0,True
2922292000,87.0,True
2922299000,313794.0,True
2922393000,0.0,True
2922399000,2266.0,True
2922411000,5078393.0,True
2922412000,2719.0,True
2922413000,5979898.0,True
2922421000,87.0,True
2922422000,71534.0,True
2922423000,133.0,True
2922430000,0.0,True
2922491000,14533.0,True
2922492000,89.0,True
2922493000,117.0,True
2922494000,37.0,True
2922497000,43.0,True
2922499000,919345.0,True
2922505000,0.0,True
2922506000,1110.0,True
2922509000,310969.0,True
2923101000,0.0,True
2923102000,72900.0,True
2923201000,325417.0,True
2923202000,800340.0,True
2923900000,5768196.0,True
2924110000,0.0,True
2924191000,9760.0,True
2924192000,33215.0,True
2924199090,7447370.0,True
2924211000,0.0,True
2924219000,83784.0,True
2924291010,0.0,True
2924291020,0.0,True
2924291090,159.0,True
2924292000,0.0,True
2924299010,0.0,True
2924299020,0.0,True
2924299092,184337.0,True
2924299099,639158.0,True
2925111000,139938.0,True
2925112000,1880132.0,True
2925191000,39.0,True
2925199090,1525489.0,True
2925291000,2433.0,True
2925299010,0.0,True
2925299090,1425869.0,True
2926100000,43983345.0,True
2926200000,46020.0,True
2926904000,1337084.0,True
2926909000,1962709.0,True
2927001900,2605595.0,True
2927002100,1635349.0,True
2927002910,3407.0,True
2927002990,184791.0,True
2927003000,942880.0,True
2928002000,0.0,True
2928003000,0.0,True
2928009000,1270575.0,True
2929101000,50394061.0,True
2929102000,34121519.0,True
2929109000,1620487.0,True
2929900000,13327701.0,True
2930202010,0.0,True
2930202090,14373.0,True
2930301000,509.0,True
2930302000,1632.0,True
2930303000,0.0,True
2930400000,427.0,True
2930700000,0.0,True
2930902090,2120686.0,True
2930905030,173.0,True
2930905080,937.0,True
2930906010,5320957.0,True
2930906090,2729.0,True
2930907090,600881.0,True
2930909010,329.0,True
2930909030,118551.0,True
2930909050,3567.0,True
2930909090,5169284.0,True
2931200000,167.0,True
2931410000,0.0,True
2931490000,180040.0,True
2931540000,0.0,True
2931590000,139252.0,True
2931901000,0.0,True
2931902000,33.0,True
2931903000,18955.0,True
2931904000,4722.0,True
2931905000,3687.0,True
2931909010,3366475.0,True
2931909020,0.0,True
2931909090,33642895.0,True
2932110000,236547.0,True
2932120000,57.0,True
2932131000,27.0,True
2932132000,96.0,True
2932140000,0.0,True
2932191000,0.0,True
2932199000,1314477.0,True
2932201010,0.0,True
2932201020,0.0,True
2932209020,0.0,True
2932209030,167982.0,True
2932209050,411.0,True
2932209060,321.0,True
2932209070,2449.0,True
2932209091,0.0,True
2932209099,269823.0,True
2932991000,1131.0,True
2932999010,0.0,True
2932999090,5126419.0,True
2933119000,5443.0,True
2933192000,306821.0,True
2933193000,57.0,True
2933199000,1452000.0,True
2933211000,0.0,True
2933212000,2269.0,True
2933291000,0.0,True
2933299090,2555526.0,True
2933311000,97421.0,True
2933312000,0.0,True
2933321000,42.0,True
2933329000,0.0,True
2933330000,0.0,True
2933350000,0.0,True
2933360000,0.0,True
2933370000,0.0,True
2933392000,11123229.0,True
2933393000,0.0,True
2933399000,4325119.0,True
2933491000,0.0,True
2933499090,3248303.0,True
2933520000,772186.0,True
2933530000,0.0,True
2933540000,0.0,True
2933591000,0.0,True
2933592000,959210.0,True
2933593000,68537.0,True
2933610000,62963.0,True
2933691000,62900.0,True
2933692000,231127.0,True
2933699091,0.0,True
2933699099,4887348.0,True
2933710000,0.0,True
2933793000,276.0,True
2933799000,1435385.0,True
2933910000,0.0,True
2933929000,0.0,True
2933991000,62.0,True
2933999010,424489.0,True
2933999090,11389644.0,True
2934101000,0.0,True
2934109010,199283.0,True
2934109090,9729276.0,True
2934205000,6426.0,True
2934206000,2917.0,True
2934209000,86757.0,True
2934301000,28.0,True
2934309000,0.0,True
2934910000,0.0,True
2934994000,0.0,True
2934995000,12072.0,True
2934996000,9213.0,True
2934997000,0.0,True
2934999000,35045380.0,True
2935904000,0.0,True
2935905000,0.0,True
2935909000,15767930.0,True
2936210000,89913.0,True
2936220000,69416.0,True
2936230000,5243897.0,True
2936240000,47313.0,True
2936250000,2160.0,True
2936260000,2557.0,True
2936271000,98656.0,True
2936272000,0.0,True
2936273000,0.0,True
2936279000,443303.0,True
2936281000,8340.0,True
2936289000,535.0,True
2936291010,0.0,True
2936291090,4882.0,True
2936292000,10354.0,True
2936293000,2337.0,True
2936294000,926718.0,True
2936295000,30016.0,True
2936299000,288915.0,True
2936901000,2313.0,True
2936909000,92936.0,True
2937119000,28657.0,True
2937120000,0.0,True
2937191000,0.0,True
2937199000,3306.0,True
2937211000,0.0,True
2937212000,0.0,True
2937213000,242.0,True
2937214000,0.0,True
2937220000,155.0,True
2937230000,54.0,True
2937292000,0.0,True
2937299000,21606.0,True
2937501000,0.0,True
2937509000,2342049.0,True
2937901000,44.0,True
2937902100,0.0,True
2937902990,0.0,True
2937903000,19493.0,True
2937909000,38436.0,True
2938101000,0.0,True
2938102000,0.0,True
2938902000,10392.0,True
2938903000,577.0,True
2938904000,2810454.0,True
2938909000,188879.0,True
2939111000,0.0,True
2939119000,0.0,True
2939190000,0.0,True
2939200000,158.0,True
2939300000,3172.0,True
2939419000,0.0,True
2939429000,0.0,True
2939490000,0.0,True
2939590000,15.0,True
2939629000,0.0,True
2939690000,0.0,True
2939720000,0.0,True
2939791000,42.0,True
2939799000,122.0,True
2939802000,0.0,True
2939809000,280.0,True
2940001010,6498.0,True
2940001020,0.0,True
2940001030,31500.0,True
2940001090,552387.0,True
2940002090,184540.0,True
2941101000,0.0,True
2941109010,0.0,True
2941109020,0.0,True
2941109090,427.0,True
2941209000,315.0,True
2941301000,0.0,True
2941302000,0.0,True
2941303000,0.0,True
2941309000,495730.0,True
2941400000,3814.0,True
2941501000,0.0,True
2941509000,0.0,True
2941901000,0.0,True
2941909000,13072733.0,True
2942000000,1918449.0,True
3001202000,0.0,True
3001209000,80.0,True
3001901010,1546540.0,True
3001901090,17616.0,True
3001902090,2701.0,True
3001909010,0.0,True
3001909020,143758.0,True
3001909090,4019611.0,True
3002122000,415.0,True
3002123000,42191274.0,True
3002130000,4280.0,True
3002140000,346257279.0,True
3002150000,230673824.0,True
3002410000,22678417.0,True
3002421000,0.0,True
3002429000,2881058.0,True
3002491000,62777532.0,True
3002492000,918439.0,True
3002493000,8036.0,True
3002494000,2058195.0,True
3002510000,541874.0,True
3002590000,1300910.0,True
3002901000,314140.0,True
3002902000,1680.0,True
3002909000,4772536.0,True
3003101000,17386.0,True
3003102000,38748.0,True
3003200000,274160.0,True
3003399000,53710.0,True
3003490000,0.0,True
3003902000,0.0,True
3003903000,50708.0,True
3003909000,3778835.0,True
3004101000,1079636.0,True
3004102000,2378.0,True
3004201000,461530.0,True
3004209100,283736.0,True
3004209300,45195.0,True
3004209900,3378660.0,True
3004310000,0.0,True
3004320000,1024257.0,True
3004391010,8255161.0,True
3004391020,0.0,True
3004393000,22190.0,True
3004396000,0.0,True
3004397000,0.0,True
3004399000,4032960.0,True
3004420000,114564.0,True
3004491000,158854.0,True
3004499000,55493.0,True
3004502010,400.0,True
3004502090,159.0,True
3004503000,115953.0,True
3004504000,3291.0,True
3004509000,2118432.0,True
3004600000,1868986.0,True
3004901000,1863041.0,True
3004909100,31804.0,True
3004909200,98865.0,True
3004909900,68463756.0,True
3005101000,1384343.0,True
3005109000,5809688.0,True
3005901000,63736.0,True
3005902000,1200.0,True
3005903000,1147583.0,True
3005904000,11942420.0,True
3005909000,511591.0,True
3006101010,905620.0,True
3006101020,5008197.0,True
3006102000,33677.0,True
3006103000,55292.0,True
3006104000,1078257.0,True
3006105010,24056.0,True
3006105020,339.0,True
3006105090,966109.0,True
3006301000,494210.0,True
3006302000,59525.0,True
3006401000,2154212.0,True
3006402000,5853494.0,True
3006403000,1018360.0,True
3006500000,2885.0,True
3006600000,0.0,True
3006700000,529369.0,True
3006910000,85.0,True
3006921090,44.0,True
3006924000,0.0,True
3006930000,62298.0,True
3101001000,361949.0,True
3101002000,212713.0,True
3101003000,1190122.0,True
3102101000,381860.0,True
3102109000,927916.0,True
3102210000,3430.0,True
3102291000,0.0,True
3102300000,8139050.0,True
3102400000,190978.0,True
3102509000,627677.0,True
3102600000,0.0,True
3102901000,0.0,True
3102909000,1779.0,True
3103900000,35099.0,True
3104200000,137835.0,True
3104301000,767345.0,True
3104309000,3096.0,True
3104901010,0.0,True
3104901090,0.0,True
3104909000,0.0,True
3105100000,51242.0,True
3105200000,8159037.0,True
3105300000,13744633.0,True
3105400000,916259.0,True
3105510000,8670.0,True
3105590000,38463434.0,True
3105600000,0.0,True
3105901000,48271.0,True
3105909000,722285.0,True
3201100000,0.0,True
3201200000,0.0,True
3201900000,139.0,True
3202101000,23413.0,True
3202103000,5660.0,True
3202109000,0.0,True
3202901000,0.0,True
3202909000,194557.0,True
3203001000,2852.0,True
3203002010,0.0,True
3203002030,0.0,True
3203002090,281.0,True
3203003000,425196.0,True
3204111000,273716.0,True
3204119000,2897110.0,True
3204121000,595437.0,True
3204122000,12939.0,True
3204130000,109726.0,True
3204140000,138189.0,True
3204150000,25356.0,True
3204160000,15817593.0,True
3204170000,16905721.0,True
3204180000,82.0,True
3204191000,516457.0,True
3204193000,0.0,True
3204199000,304316.0,True
3204200000,868844.0,True
3204901010,16785111.0,True
3204901090,260049.0,True
3204909000,403401.0,True
3205001000,132754.0,True
3205009000,100193.0,True
3206110000,2948034.0,True
3206190000,1200578.0,True
3206200000,86545.0,True
3206411000,161504.0,True
3206419000,218136.0,True
3206421000,0.0,True
3206429000,0.0,True
3206491000,63096.0,True
3206495000,1253.0,True
3206496000,224212.0,True
3206499000,10110947.0,True
3206500000,802867.0,True
3207100000,1010236.0,True
3207201000,62210.0,True
3207209000,88594.0,True
3207301000,0.0,True
3207302000,10171.0,True
3207303000,478569.0,True
3207304000,16224025.0,True
3207309000,44018230.0,True
3207400000,3140853.0,True
3208101010,323929.0,True
3208101090,1313662.0,True
3208102000,361753.0,True
3208103000,685628.0,True
3208201011,187318.0,True
3208201019,4848728.0,True
3208201020,2937609.0,True
3208201030,2666540.0,True
3208202011,73058.0,True
3208202019,793471.0,True
3208202020,18027.0,True
3208202030,38381.0,True
3208901011,0.0,True
3208901019,434828.0,True
3208901020,2828412.0,True
3208901030,5470.0,True
3208909011,341737.0,True
3208909019,26210183.0,True
3208909020,9021378.0,True
3208909030,7299695.0,True
3209101011,40148.0,True
3209101019,2201055.0,True
3209101020,655579.0,True
3209102010,155448.0,True
3209102020,96557.0,True
3209901011,472.0,True
3209901019,3498057.0,True
3209901020,399422.0,True
3209909011,1923818.0,True
3209909019,3988694.0,True
3209909020,155753.0,True
3210001011,0.0,True
3210001019,103926.0,True
3210001091,1352.0,True
3210001099,449179.0,True
3210002010,830559.0,True
3210002020,9845.0,True
3210002030,50872.0,True
3210002040,776706.0,True
3210003090,166004.0,True
3211000000,92489.0,True
3212100000,4439033.0,True
3212901000,198772.0,True
3212909000,2632856.0,True
3213101000,170.0,True
3213102000,243222.0,True
3213109000,196835.0,True
3213901000,3213.0,True
3213902000,37113.0,True
3213909000,42816.0,True
3214101060,626839.0,True
3214101080,6652296.0,True
3214101090,13422591.0,True
3214102000,238410.0,True
3214109000,3973443.0,True
3214900000,772433.0,True
3215110000,2321317.0,True
3215190000,12496198.0,True
3215901000,478292.0,True
3215902000,33504.0,True
3215903000,145.0,True
3215904010,521.0,True
3215904020,1067065.0,True
3215904030,0.0,True
3215905000,153917.0,True
3215906010,116850.0,True
3215906020,17156.0,True
3215906030,71436.0,True
3215909000,3991827.0,True
3301120000,1758.0,True
3301130000,2909.0,True
3301190000,36947.0,True
3301240000,228980.0,True
3301250000,36.0,True
3301290000,33899.0,True
3301300000,1408.0,True
3301901000,0.0,True
3301902000,0.0,True
3301903000,0.0,True
3301904600,0.0,True
3301904800,22097.0,True
3302101000,1118711.0,True
3302102011,0.0,True
3302102019,42170.0,True
3302102090,1521.0,True
3302900000,5707039.0,True
3303001000,9236542.0,True
3303002000,2018599.0,True
3304101000,7159072.0,True
3304109000,40919291.0,True
3304201000,4966319.0,True
3304209000,10995094.0,True
3304301000,1277284.0,True
3304309000,1160030.0,True
3304911000,4044818.0,True
3304912000,47489.0,True
3304919000,1572614.0,True
3304991000,527507284.0,True
3304992000,72512638.0,True
3304993000,3001086.0,True
3304999000,422704244.0,True
3305100000,24455815.0,True
3305200000,424856.0,True
3305300000,130683.0,True
3305901000,4149104.0,True
3305902000,822900.0,True
3305909000,31171718.0,True
3306100000,5479021.0,True
3306201011,0.0,True
3306201019,0.0,True
3306201020,750.0,True
3306209000,155010.0,True
3306901000,3045033.0,True
3306902000,559081.0,True
3307101000,307.0,True
3307109000,26878.0,True
3307200000,481336.0,True
3307301000,30378.0,True
3307302000,343126.0,True
3307410000,53119.0,True
3307490000,3602148.0,True
3307901000,21780.0,True
3307903000,951142.0,True
3307904000,60963815.0,True
3307909000,50880168.0,True
3401111000,48733.0,True
3401119000,1101921.0,True
3401191010,311584.0,True
3401191090,83381.0,True
3401192000,2886155.0,True
3401200000,337526.0,True
3401300000,66414915.0,True
3402310000,20861494.0,True
3402390000,6254933.0,True
3402410000,6808130.0,True
3402421000,10546.0,True
3402429000,10452968.0,True
3402490000,3830232.0,True
3402501000,6349984.0,True
3402502000,674805.0,True
3402509000,826204.0,True
3402901000,5705424.0,True
3402902000,1992151.0,True
3402903000,16456050.0,True
3403111000,263202.0,True
3403112000,209321.0,True
3403119000,6135.0,True
3403191000,614040.0,True
3403193000,287333.0,True
3403194000,681609.0,True
3403195000,432370.0,True
3403199000,3247157.0,True
3403911000,196335.0,True
3403912000,81196.0,True
3403919000,18789.0,True
3403991000,384044.0,True
3403992000,171020.0,True
3403999000,7489024.0,True
3404200000,11183207.0,True
3404901010,0.0,True
3404901030,1166350.0,True
3404901040,29212.0,True
3404901090,9157691.0,True
3404902000,765188.0,True
3405100000,25299.0,True
3405200000,81403.0,True
3405300000,1375047.0,True
3405400000,7939204.0,True
3405901030,20146.0,True
3405901090,62732.0,True
3405909000,5187882.0,True
3406000000,278762.0,True
3407001000,38874.0,True
3407002000,608362.0,True
3407003000,6003.0,True
3501101000,0.0,True
3501109000,0.0,True
3501901190,0.0,True
3501901200,0.0,True
3501902000,17034.0,True
3502110000,0.0,True
3502190000,0.0,True
3502200000,7238.0,True
3502901000,8757.0,True
3502909000,20832.0,True
3503001010,2863702.0,True
3503001020,0.0,True
3503003000,16375.0,True
3504001010,19048.0,True
3504001020,10712.0,True
3504002010,0.0,True
3504002020,0.0,True
3504002030,444642.0,True
3504002090,4664098.0,True
3504003000,922.0,True
3505101000,5548.0,True
3505102000,3479.0,True
3505103000,0.0,True
3505104010,0.0,True
3505104090,58030.0,True
3505105010,58627.0,True
3505105090,12625.0,True
3505109010,54402.0,True
3505109090,201051.0,True
3505201000,0.0,True
3505202000,12481.0,True
3505209000,44175.0,True
3506101000,571599.0,True
3506102000,26151587.0,True
3506109000,10130730.0,True
3506911000,4211010.0,True
3506919000,33992922.0,True
3506991000,24231.0,True
3506999000,8987252.0,True
3507100000,0.0,True
3507901000,36000.0,True
3507904000,94.0,True
3507906010,0.0,True
3507906020,13400.0,True
3507907000,8100.0,True
3507909000,1377773.0,True
3601002000,0.0,True
3602000000,61223.0,True
3603100000,1702089.0,True
3603200000,765567.0,True
3603400000,693325.0,True
3603500000,341487.0,True
3603600000,2126416.0,True
3604100000,0.0,True
3604909000,0.0,True
3605000000,499.0,True
3606100000,221246.0,True
3606900000,8855.0,True
3701100000,103436.0,True
3701200000,310754.0,True
3701302000,1557453.0,True
3701303000,62739.0,True
3701304000,6875834.0,True
3701309000,162048.0,True
3701919900,0.0,True
3701991000,4576515.0,True
3701999100,0.0,True
3701999200,26930.0,True
3701999900,158274.0,True
3702100000,0.0,True
3702311000,0.0,True
3702319000,116911.0,True
3702329000,0.0,True
3702399000,273802.0,True
3702423000,40569.0,True
3702429000,8714.0,True
3702433000,0.0,True
3702439000,0.0,True
3702443000,2037144.0,True
3702449000,33731.0,True
3702521000,0.0,True
3702529000,10579.0,True
3702530000,0.0,True
3702541000,0.0,True
3702549000,1110.0,True
3702551000,0.0,True
3702559000,0.0,True
3702569000,0.0,True
3702969000,0.0,True
3702979000,0.0,True
3702983000,2396508.0,True
3702989000,63843.0,True
3703100000,0.0,True
3703203000,25472.0,True
3703209000,1602.0,True
3703900000,59037.0,True
3704001100,0.0,True
3704001200,7.0,True
3704001900,179.0,True
3704002000,26.0,True
3705001010,3359.0,True
3705001090,20823.0,True
3705009010,19117408.0,True
3705009090,9167735.0,True
3706900000,0.0,True
3707100000,16177.0,True
3707901010,22830342.0,True
3707901020,642718.0,True
3707901090,33473422.0,True
3707902010,45645.0,True
3707902090,237228.0,True
3707903000,1125.0,True
3707909200,944385.0,True
3707909300,835662.0,True
3707909900,2324575.0,True
3801101000,7403129.0,True
3801109000,3694250.0,True
3801200000,60289.0,True
3801300000,63934.0,True
3801900000,1535694.0,True
3802100000,1755403.0,True
3802901000,3791.0,True
3802903000,1274.0,True
3802909000,9357.0,True
3803000000,0.0,True
3804001000,0.0,True
3804009000,0.0,True
3805102000,144.0,True
3805900000,503.0,True
3806101000,19539.0,True
3806102000,1566516.0,True
3806200000,0.0,True
3806300000,34318.0,True
3806900000,569801.0,True
3807003000,0.0,True
3807009010,19393.0,True
3807009090,0.0,True
3808591000,0.0,True
3808599000,16804.0,True
3808911000,26.0,True
3808919000,35824652.0,True
3808921000,0.0,True
3808929000,32764777.0,True
3808931000,269772.0,True
3808933000,250214.0,True
3808940000,933181.0,True
3808991000,105230.0,True
3808999000,1595033.0,True
3809100000,2164.0,True
3809910000,12837495.0,True
3809920000,3111849.0,True
3809930000,445833.0,True
3810101000,1483075.0,True
3810109000,9838199.0,True
3810901000,4162870.0,True
3810909000,1119345.0,True
3811110000,2634.0,True
3811190000,69695.0,True
3811210000,7022432.0,True
3811290000,8953803.0,True
3811900000,407222.0,True
3812101000,0.0,True
3812102000,0.0,True
3812109000,700068.0,True
3812200000,878565.0,True
3812310000,6625.0,True
3812391000,8704393.0,True
3812392000,7857322.0,True
3813001000,74964.0,True
3813002000,3798.0,True
3813003000,441785.0,True
3814001020,2768.0,True
3814001090,7385188.0,True
3814002110,1435190.0,True
3814002190,757379.0,True
3814002990,625302.0,True
3815110000,0.0,True
3815121000,5086.0,True
3815122000,19898.0,True
3815129000,1780233.0,True
3815191000,0.0,True
3815192000,0.0,True
3815199000,3235449.0,True
3815901000,702583.0,True
3815909000,4610107.0,True
3816001000,1048446.0,True
3816002000,275750.0,True
3816003000,0.0,True
3816009090,550609.0,True
3817000000,28700137.0,True
3818001000,91317503.0,True
3818002010,20057.0,True
3818002090,138267914.0,True
3819001000,778821.0,True
3819002000,218357.0,True
3820001000,689994.0,True
3820002000,276322.0,True
3821000000,2006427.0,True
3822111000,1191101.0,True
3822112000,250877.0,True
3822119000,1590.0,True
3822121000,192918.0,True
3822129000,4000.0,True
3822130000,12124.0,True
3822191000,8493158.0,True
3822192011,13249865.0,True
3822192012,1994231.0,True
3822192013,77259.0,True
3822192014,10907.0,True
3822192019,145300.0,True
3822192020,21930336.0,True
3822192091,113909.0,True
3822192092,0.0,True
3822192093,960.0,True
3822192099,3257100.0,True
3822193011,50761.0,True
3822193012,34304.0,True
3822193013,26.0,True
3822193014,153237.0,True
3822193019,250434.0,True
3822193020,662931.0,True
3822193091,180300.0,True
3822193092,1423.0,True
3822193093,8711.0,True
3822193099,2142015.0,True
3822900011,75650.0,True
3822900013,0.0,True
3822900014,0.0,True
3822900016,0.0,True
3822900018,7.0,True
3822900019,0.0,True
3822900020,195031.0,True
3823110000,203541.0,True
3823120000,303507.0,True
3823130000,0.0,True
3823191000,0.0,True
3823192000,582488.0,True
3823199000,210785.0,True
3823701000,14447.0,True
3823702000,2834.0,True
3823703000,0.0,True
3823704000,0.0,True
3823709090,14792.0,True
3824100000,325968.0,True
3824300000,2004468.0,True
3824400000,8031833.0,True
3824500000,4239459.0,True
3824600000,7039.0,True
3824810000,0.0,True
3824840000,0.0,True
3824870000,3890.0,True
3824910000,18038.0,True
3824920000,0.0,True
3824991000,0.0,True
3824992100,4275.0,True
3824992290,42988.0,True
3824992900,475638.0,True
3824993100,18017.0,True
3824993910,54538.0,True
3824993990,434466.0,True
3824994100,141847.0,True
3824994200,594.0,True
3824994300,41702.0,True
3824994400,560237.0,True
3824995100,297.0,True
3824995300,6682.0,True
3824996100,139433.0,True
3824996200,219652.0,True
3824996300,0.0,True
3824996400,269724.0,True
3824996500,270030.0,True
3824996600,6015521.0,True
3824997100,9251105.0,True
3824997200,38500.0,True
3824997300,491200.0,True
3824997400,741199.0,True
3824997500,184322.0,True
3824997600,2696954.0,True
3824998000,228147.0,True
3824999010,1477454.0,True
3824999020,0.0,True
3824999030,3492.0,True
3824999040,1075684.0,True
3824999052,329052.0,True
3824999053,5400578.0,True
3824999059,46637.0,True
3824999090,140572356.0,True
3825410000,0.0,True
3825500000,274.0,True
3825610000,0.0,True
3825690000,230866.0,True
3825901000,0.0,True
3825909000,0.0,True
3826000000,61494590.0,True
3827310000,0.0,True
3827320000,0.0,True
3827390000,0.0,True
3827610000,115441.0,True
3827630000,0.0,True
3827640000,0.0,True
3827680000,46.0,True
3827690000,91.0,True
3827900000,45656.0,True
3901101000,15633645.0,True
3901109000,85190963.0,True
3901200000,184315145.0,True
3901300000,114003818.0,True
3901400000,78462492.0,True
3901900000,24772732.0,True
3902100000,206495537.0,True
3902200000,31238591.0,True
3902300000,150192440.0,True
3902900000,30259548.0,True
3903110000,7088154.0,True
3903190000,16702248.0,True
3903200000,25100193.0,True
3903300000,165416587.0,True
3903901000,25533559.0,True
3903909000,24659007.0,True
3904100000,55345088.0,True
3904210000,76562.0,True
3904220000,2401524.0,True
3904300000,3235337.0,True
3904400000,691074.0,True
3904500000,0.0,True
3904610000,656353.0,True
3904691000,54731.0,True
3904699000,2014889.0,True
3904900000,1735209.0,True
3905120000,32715.0,True
3905190000,41581.0,True
3905210000,7426889.0,True
3905290000,5993727.0,True
3905300000,239525.0,True
3905910000,1764446.0,True
3905990000,148080.0,True
3906100000,19936671.0,True
3906901000,5309330.0,True
3906909000,152529797.0,True
3907100000,34666760.0,True
3907210000,0.0,True
3907291090,13147766.0,True
3907292010,42624.0,True
3907292090,59545742.0,True
3907293000,13753542.0,True
3907299000,16715396.0,True
3907301000,6527092.0,True
3907309000,68962104.0,True
3907400000,139442198.0,True
3907500000,2361104.0,True
3907610000,23516116.0,True
3907690000,43906034.0,True
3907700000,359012.0,True
3907910000,6482510.0,True
3907991000,12032994.0,True
3907992000,513687.0,True
3907999000,32216443.0,True
3908101000,9694849.0,True
3908102000,13929526.0,True
3908103000,766347.0,True
3908900000,11083317.0,True
3909100000,234908.0,True
3909200000,650668.0,True
3909310000,111866527.0,True
3909390000,1151894.0,True
3909400000,9319551.0,True
3909500000,22814050.0,True
3910001000,389069.0,True
3910009010,6415554.0,True
3910009020,9546365.0,True
3910009090,12471535.0,True
3911101000,35770748.0,True
3911102000,13100.0,True
3911103000,38592.0,True
3911901000,4739554.0,True
3911902000,6042089.0,True
3911903000,60446.0,True
3911909000,30702028.0,True
3912110000,1725.0,True
3912120000,10579.0,True
3912200000,120882.0,True
3912311000,367859.0,True
3912319000,424306.0,True
3912391000,154.0,True
3912399000,35943224.0,True
3912900000,850253.0,True
3913101000,15411.0,True
3913102000,0.0,True
3913109000,0.0,True
3913902010,1535.0,True
3913902090,16539.0,True
3913909000,14465904.0,True
3914001000,5126726.0,True
3914009000,4275772.0,True
3915101000,0.0,True
3915103000,0.0,True
3915104000,525.0,True
3915109000,1459426.0,True
