국가코드,국가,기준월,수출액_USD,전년동월_수출액_USD,YoY_%,MoM_%,수출액_십억달러
HK,홍콩,2025-08-01,1725066898,,,15.265571426681813,1.725066898
HK,홍콩,2025-09-01,2158474340,,,25.124094752643032,2.15847434
HK,홍콩,2025-10-01,1590299369,,,-26.32298936664681,1.590299369
HK,홍콩,2025-11-01,2040168540,,,28.288332358635305,2.04016854
HK,홍콩,2025-12-01,2879784567,,,41.15424831519066,2.879784567
HK,홍콩,2026-01-01,2577322879,931117047.0,176.79902191716616,-10.502927596250288,2.577322879
HK,홍콩,2026-02-01,3225908253,951025455.0,239.2031449883747,25.165080374083782,3.225908253
HK,홍콩,2026-03-01,5213451322,1385373223.0,276.3210689687194,61.611890764458145,5.213451322
HK,홍콩,2026-04-01,3555447227,1239074352.0,186.94381586231071,-31.802427846663996,3.555447227
HK,홍콩,2026-05-01,4320511088,1585354741.0,172.52645583125044,21.518076690609256,4.320511088
HK,홍콩,2026-06-01,6110395727,1922353302.0,217.86018317459107,41.4276135981068,6.110395727
HK,홍콩,2026-07-01,4368675552,1496602044.0,191.90629329382367,-28.504212375376326,4.368675552
